Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Néstor Araújo 32,  D(C)",188,92,26(7),2424,-,-,5,-,0.2,83.2,1.8,-,6.47,Celta Vigo,2020/2021
"Kevin Vázquez 30,  D(R),M(R)",173,72,5(3),560,-,-,3,-,0.1,74.3,0.6,-,6.42,Celta Vigo,2020/2021
"Emre Mor 26,  AM(CLR),FW",169,64,6(5),503,-,-,2,-,0.7,75.2,0.4,-,6.39,Celta Vigo,2020/2021
"Fran Beltrán 25,  DMC",170,66,13(19),1392,3,-,3,-,0.6,90.6,0.1,-,6.37,Celta Vigo,2020/2021
"Okay Yokuslu 30,  D(C),DMC",190,79,3(9),454,-,-,4,1,0.3,86.1,1.5,-,6.29,Celta Vigo,2020/2021
"Alfon González 24,  Forward",172,60,0(2),33,-,-,-,-,0.5,100,0.5,-,6.27,Celta Vigo,2020/2021
"Sergio Carreira 23,  Defender",170,70,3,261,1,-,-,-,0.7,72.5,-,-,6.27,Celta Vigo,2020/2021
"Jordan Holsgrove 24,  DMC",180,73,0(5),142,-,-,-,-,0.2,89.1,-,-,6.2,Celta Vigo,2020/2021
"José Fontán 24,  D(CL)",183,76,7(7),652,-,-,1,1,0.4,83.7,0.4,-,6.19,Celta Vigo,2020/2021
"Miguel Baeza 23,  AM(C)",177,67,4(18),532,1,-,-,-,0.5,82.1,0.4,-,6.17,Celta Vigo,2020/2021
"Rubén Blanco 28,  GK",188,70,19,1645,-,-,-,1,-,67.3,0.1,-,6.13,Celta Vigo,2020/2021
"David Juncà 30,  D(L)",175,67,1,1,-,-,1,-,-,-,-,-,6,Celta Vigo,2020/2021
"Hugo Sotelo 20,  Midfielder",180,0,0(1),1,-,-,-,-,-,-,-,-,6,Celta Vigo,2020/2021
"Miguel Rodríguez 20,  Forward",179,73,0(4),26,-,-,2,-,-,71.4,-,-,6,Celta Vigo,2020/2021
"Facundo Ferreyra 33,  FW",183,79,2(11),293,1,-,3,1,0.5,66.7,0.8,-,6,Celta Vigo,2020/2021
"Gabri Veiga 21,  AM(C)",184,76,1(5),114,-,-,1,-,-,80,-,-,5.97,Celta Vigo,2020/2021
"Lautaro de León 23,  Forward",185,80,0(1),13,-,-,-,-,-,66.7,-,-,5.93,Celta Vigo,2020/2021
"Ángel Jiménez 21,  Goalkeeper",0,0,1,90,-,-,-,-,-,45.2,1,-,8.24,Granada,2020/2021
"Sergio Barcia 23,  Defender",186,82,1,90,-,-,1,-,-,47.8,2,-,6.96,Granada,2020/2021
"Luis Milla 29,  DMC",175,67,14(2),1259,1,1,1,-,0.6,80.5,0.9,1,6.81,Granada,2020/2021
"Yangel Herrera 26,  M(C)",184,78,25(7),2314,3,1,7,-,1,67.3,3.9,1,6.79,Granada,2020/2021
"Darwin Machís 31,  AM(LR)",170,68,21(11),2035,5,5,1,-,1.5,69.3,0.4,1,6.73,Granada,2020/2021
"Aarón Escandell 28,  GK",185,71,5,450,-,-,1,-,-,44.8,0.2,-,6.68,Granada,2020/2021
"Kenedy 28,  D(L),M(LR)",182,77,18(10),1479,4,3,3,-,1.3,73,0.4,-,6.65,Granada,2020/2021
"Jorge Molina 41,  FW",188,72,17(16),1614,8,2,3,-,0.7,61.6,2.6,-,6.55,Granada,2020/2021
"Luis Suárez 26,  AM(L),FW",185,74,18(9),1670,5,1,6,-,1.7,61.2,1,3,6.55,Granada,2020/2021
"Maxime Gonalons 35,  D(C),M(C)",187,76,18(7),1483,-,1,7,1,0.2,82.9,1.4,1,6.52,Granada,2020/2021
"Germán Sánchez 37,  D(C)",186,79,29(5),2638,3,1,10,1,0.4,73.5,2.6,2,6.52,Granada,2020/2021
"Antonio Puertas 32,  M(LR)",183,77,22(13),2170,3,5,6,-,0.7,67.7,1.4,3,6.51,Granada,2020/2021
"Ángel Montoro 35,  M(C)",181,72,18(5),1371,1,1,7,-,0.7,76.6,0.3,-,6.51,Granada,2020/2021
"Quini 34,  D(LR)",178,74,12(7),1187,1,-,5,-,0.4,67.2,1.3,1,6.49,Granada,2020/2021
"Domingos Quina 24,  M(CLR)",179,72,5(3),343,2,-,1,-,1,76.4,0.5,-,6.49,Granada,2020/2021
"Rui Silva 30,  GK",191,91,32,2880,-,-,1,-,-,52.7,0.2,-,6.45,Granada,2020/2021
"Pepe Sánchez 24,  Defender",185,63,3,254,-,-,-,-,0.3,50,1.3,-,6.43,Granada,2020/2021
"Domingos Duarte 29,  D(C)",192,80,27(2),2365,1,-,5,1,0.2,77,1.7,-,6.4,Granada,2020/2021
"Carlos Neva 27,  D(L),M(L)",174,64,21(1),1800,-,-,1,-,0.4,68.1,0.7,-,6.4,Granada,2020/2021
"Dimitri Foulquier 30,  D(CLR),M(R)",183,72,32,2672,-,4,7,-,0.3,70.6,0.6,-,6.39,Granada,2020/2021
"Víctor Díaz 35,  D(CLR)",184,71,7(10),825,-,2,4,-,0.3,68.1,1,-,6.39,Granada,2020/2021
"Roberto Soldado 38,  FW",180,74,16(13),1444,9,-,6,1,1,62.3,0.8,1,6.3,Granada,2020/2021
"Adrián Marín 27,  D(L),M(L)",181,73,3(6),266,-,1,1,-,0.1,69.4,0.4,-,6.26,Granada,2020/2021
"Fede Vico 29,  M(CLR)",176,70,9(11),768,-,-,1,-,0.5,73.6,0.2,-,6.23,Granada,2020/2021
"Álvaro Bravo 26,  Midfielder",181,0,0(1),14,-,-,-,-,-,88.9,1,-,6.22,Granada,2020/2021
"Jesús Vallejo 27,  D(CR)",184,79,15(6),1349,-,-,2,1,-,72.7,1,-,6.21,Granada,2020/2021
"Nehuén Pérez 23,  D(C)",185,75,9(5),740,-,-,4,-,0.4,76,1.1,-,6.21,Granada,2020/2021
"Kingsley Fobi 25,  Defender",180,0,0(1),45,-,-,-,-,-,66.7,-,-,6.18,Granada,2020/2021
"Yan Eteki 26,  DMC",180,70,16(9),1324,-,-,4,1,0.3,77.8,1,-,6.14,Granada,2020/2021
"Alberto Soro 25,  AM(LR)",173,64,3(12),384,1,2,1,-,0.1,76.1,0.1,-,6.13,Granada,2020/2021
"Juan Brunet 26,  Midfielder",190,0,0(2),24,-,-,-,-,-,87.5,1,-,6.11,Granada,2020/2021
"Ramón Azeez 31,  M(C)",169,67,1(1),100,-,-,-,-,1,82.9,2,-,6.05,Granada,2020/2021
"Dani Plomer 25,  Forward",179,72,0(1),45,-,-,-,-,-,100,-,-,5.96,Granada,2020/2021
"Isma Ruiz 23,  Midfielder",180,67,1,67,-,-,-,-,-,70,2,-,5.93,Granada,2020/2021
"Yeray Álvarez 29,  D(C)",182,78,22(1),1949,1,-,6,-,0.4,82.4,2.6,-,6.83,Athletic Bilbao,2020/2021
"Alex Berenguer 28,  D(LR),M(CLR),FW",175,73,27(8),2289,8,4,4,-,1.4,75.3,0.7,2,6.83,Athletic Bilbao,2020/2021
"Iker Muniain 31,  AM(CLR)",170,65,23(5),1955,5,3,1,-,0.8,86,0.4,1,6.82,Athletic Bilbao,2020/2021
"Unai Núñez 27,  D(C)",186,80,23(2),2108,1,1,6,-,0.5,83,2.6,1,6.76,Athletic Bilbao,2020/2021
"Yuri Berchiche 34,  D(L),M(L)",181,79,21(2),1685,1,3,3,-,0.7,82.9,1,-,6.73,Athletic Bilbao,2020/2021
"Iñaki Williams 29,  AM(CLR),FW",186,81,27(11),2393,6,6,1,-,1.4,69,1,1,6.65,Athletic Bilbao,2020/2021
"Ander Capa 32,  D(R),M(R)",175,75,25(3),2141,2,1,5,-,0.4,76,0.8,-,6.64,Athletic Bilbao,2020/2021
"Raúl García 37,  M(CLR),FW",184,83,21(13),1744,5,1,6,2,1.4,62.2,3.5,2,6.59,Athletic Bilbao,2020/2021
"Iñigo Martínez 32,  D(C)",182,76,28,2520,1,-,9,1,0.6,82.8,2.6,-,6.59,Athletic Bilbao,2020/2021
"Unai López 28,  M(CR)",170,68,15(11),1425,3,-,7,-,1,85.7,0.3,1,6.55,Athletic Bilbao,2020/2021
"Dani García 33,  DMC",180,81,21(6),1922,-,1,8,-,0.2,83.8,1.6,-,6.53,Athletic Bilbao,2020/2021
"Jon Morcillo 25,  AM(L)",183,72,16(14),1363,2,2,3,-,0.8,73.9,0.4,-,6.46,Athletic Bilbao,2020/2021
"Óscar De Marcos 34,  D(LR),M(CR)",182,77,17(8),1517,1,2,2,-,0.2,77.1,0.5,1,6.44,Athletic Bilbao,2020/2021
"Mikel Vesga 30,  DMC",191,83,20(10),1722,-,1,7,-,0.7,77.9,1.5,-,6.44,Athletic Bilbao,2020/2021
"Mikel Balenziaga 36,  D(L)",177,76,17(6),1689,-,1,-,-,0.1,77.9,0.7,-,6.42,Athletic Bilbao,2020/2021
"Oihan Sancet 23,  M(C),FW",188,73,11(13),1036,2,2,2,-,0.8,73.1,0.8,-,6.41,Athletic Bilbao,2020/2021
"Asier Villalibre 26,  FW",184,86,16(19),1586,4,2,1,-,1.1,63.7,1.6,-,6.37,Athletic Bilbao,2020/2021
"Unai Vencedor 23,  DMC",176,71,19(9),1703,-,-,6,-,0.3,79.8,0.4,-,6.35,Athletic Bilbao,2020/2021
"Iñigo Vicente 26,  Forward",178,69,0(3),49,-,-,-,-,0.3,80.9,-,-,6.34,Athletic Bilbao,2020/2021
"Unai Simón 26,  GK",190,88,37,3330,-,-,1,-,-,63.4,0.2,-,6.32,Athletic Bilbao,2020/2021
"Íñigo Lekue 30,  D(LR),M(LR)",180,70,5(13),635,-,-,1,-,0.1,82.3,0.2,-,6.31,Athletic Bilbao,2020/2021
"Kenan Kodro 30,  FW",190,80,1(3),43,1,-,2,-,0.5,77.8,-,-,6.3,Athletic Bilbao,2020/2021
"Ibai Gómez 34,  AM(LR)",177,72,4(9),422,-,1,-,-,0.4,77.1,0.5,-,6.28,Athletic Bilbao,2020/2021
"Nico Williams 21,  AM(LR)",181,67,0(2),55,-,-,-,-,0.5,56.3,0.5,-,6.27,Athletic Bilbao,2020/2021
"Iñigo Córdoba 27,  AM(CLR),FW",180,76,1(2),95,-,-,-,-,0.7,48.4,0.7,-,6.18,Athletic Bilbao,2020/2021
"Oier Zarraga 25,  DMC,M(R)",175,76,1(4),98,-,-,-,-,0.2,78.6,-,-,6.14,Athletic Bilbao,2020/2021
"Jokin Ezkieta 27,  Goalkeeper",193,80,1,90,-,-,-,-,-,84.2,-,-,5.49,Athletic Bilbao,2020/2021
"David García 30,  D(C)",185,72,35,3150,1,-,8,-,0.4,71.9,4.6,3,6.84,Osasuna,2020/2021
"Aridane Hernández 34,  D(C)",186,77,24,2028,-,-,3,1,0.1,78.8,2.7,1,6.81,Osasuna,2020/2021
"Lucas Torró 29,  DMC",190,77,17(8),1547,-,1,4,-,0.7,75.4,3.5,-,6.79,Osasuna,2020/2021
"Ante Budimir 32,  FW",190,75,18(12),1622,11,-,3,-,1.6,60.1,4.5,4,6.79,Osasuna,2020/2021
"Rubén García 30,  AM(CLR),FW",171,72,33(4),2739,3,5,2,-,0.8,69.2,1.4,1,6.78,Osasuna,2020/2021
"Sergio Herrera 30,  GK",192,82,32(1),2957,-,-,2,-,-,49.8,0.4,4,6.75,Osasuna,2020/2021
"Jonathan Calleri 30,  FW",181,79,20(5),1559,5,2,4,-,1.9,61.5,3.6,3,6.64,Osasuna,2020/2021
"Nacho Vidal 29,  D(R)",180,75,25(9),2343,-,-,10,-,0.3,71.2,1.6,-,6.6,Osasuna,2020/2021
"Kike Barja 26,  AM(LR)",178,69,17(16),1435,2,3,2,-,0.7,76.1,0.6,2,6.57,Osasuna,2020/2021
"Facundo Roncaglia 37,  D(CLR)",179,76,14(3),1236,1,1,1,1,0.8,71.1,1.8,1,6.51,Osasuna,2020/2021
"Manu Sánchez 23,  D(L)",179,70,10(6),974,-,4,4,-,0.2,72.6,0.2,-,6.5,Osasuna,2020/2021
"Jon Moncayola 25,  D(R),M(CR)",189,86,28(8),2665,2,-,5,1,1.1,81.7,1,-,6.47,Osasuna,2020/2021
"Roberto Torres 35,  AM(CLR)",178,72,19(16),1893,7,1,-,-,1.4,72.3,0.3,1,6.44,Osasuna,2020/2021
"Unai García 32,  D(C)",186,81,13(4),1244,-,-,3,-,0.3,76.6,1.4,-,6.41,Osasuna,2020/2021
"Oier Sanjurjo 37,  D(CR),M(C)",178,72,25(8),2088,-,2,10,-,0.5,67.1,1.9,1,6.41,Osasuna,2020/2021
"Juan Cruz 31,  D(CL)",180,79,23(3),1966,-,-,4,-,-,72.1,1.1,-,6.4,Osasuna,2020/2021
"Juan Pérez 27,  GK",187,83,3,270,-,-,-,-,-,50.6,-,-,6.39,Osasuna,2020/2021
"Darko Brasanac 32,  M(CR)",178,73,9(7),910,2,-,4,-,0.5,71.3,1.7,-,6.37,Osasuna,2020/2021
"Jony 32,  M(LR)",179,76,9(13),869,-,2,-,-,0.5,64,0.2,-,6.36,Osasuna,2020/2021
"Jonás Ramalho 30,  D(CR)",181,68,3(2),304,-,-,-,-,-,80,1.2,-,6.34,Osasuna,2020/2021
"Javi Martínez 24,  M(CR)",180,68,6(7),460,1,1,1,-,0.2,69.1,0.4,-,6.34,Osasuna,2020/2021
"Enric Gallego 37,  FW",190,79,8(14),803,-,2,2,-,0.6,58.9,3.4,-,6.28,Osasuna,2020/2021
"Adrián López 36,  M(CLR),FW",183,73,5(12),474,1,1,-,-,0.6,73.4,1.1,-,6.24,Osasuna,2020/2021
"Iñigo Pérez 36,  D(L),M(CL)",178,74,16(6),1356,-,-,2,1,0.4,73.8,0.5,-,6.21,Osasuna,2020/2021
"Chimy Ávila 30,  AM(LR),FW",172,81,2(6),199,-,-,-,-,1,59.6,0.4,-,6.15,Osasuna,2020/2021
"Raúl Navas 35,  D(C)",186,84,2,169,-,-,-,-,-,74.1,-,-,6.08,Osasuna,2020/2021
"Marc Cardona 28,  FW",183,70,0(3),51,-,-,-,-,0.3,66.7,0.3,-,6.06,Osasuna,2020/2021
"Rubén Martínez 39,  GK",188,79,3,188,-,-,-,1,-,66.7,-,-,5.7,Osasuna,2020/2021
"Iza Carcelén 30,  D(R)",170,69,31(1),2587,-,1,3,-,0.3,74.2,0.9,1,6.76,Cadiz,2020/2021
"Álvaro Negredo 38,  FW",186,71,29(6),2217,8,4,3,1,1.4,57.3,3.7,4,6.75,Cadiz,2020/2021
"Alberto Perea 33,  AM(LR)",177,74,16(11),1552,2,3,-,-,1,79,0.1,1,6.73,Cadiz,2020/2021
"Rubén Sobrino 31,  AM(CLR),FW",185,73,11(5),1115,1,-,3,-,0.6,74.3,1.9,1,6.73,Cadiz,2020/2021
"Alfonso Espino 32,  D(L)",172,71,31(1),2609,-,3,6,-,0.3,64.1,1.1,-,6.71,Cadiz,2020/2021
"José Mari Martín 36,  DMC",180,69,18(4),1462,1,-,5,-,0.8,69.9,1.4,-,6.67,Cadiz,2020/2021
"Carlos Akapo 31,  D(LR),M(R)",179,70,10(3),867,1,-,1,1,0.2,69.7,1.1,1,6.63,Cadiz,2020/2021
"Álex Fernández 31,  M(CL),FW",182,72,21(4),1950,4,1,1,-,0.4,82,0.8,-,6.6,Cadiz,2020/2021
"Juan Cala 34,  D(C)",185,78,26(2),2275,3,-,8,-,0.5,69.9,2.1,-,6.56,Cadiz,2020/2021
"Jens Jønsson 31,  D(C),DMC",182,78,33(2),2629,-,-,6,-,0.4,76.2,1.1,-,6.53,Cadiz,2020/2021
"Fali 30,  D(C),DMC",186,84,29(5),2639,-,-,11,-,0.3,70.2,1.1,-,6.5,Cadiz,2020/2021
"Ivan Saponjic 26,  FW",190,86,3(6),387,1,-,2,-,1.2,72.8,3.4,-,6.48,Cadiz,2020/2021
"Conan Ledesma 31,  GK",187,70,32,2880,-,-,-,-,-,44.9,0.3,4,6.46,Cadiz,2020/2021
"Marcos Mauro 33,  D(C)",190,84,22(2),1831,2,-,2,1,0.3,82.6,1.5,-,6.43,Cadiz,2020/2021
"Anthony Lozano 30,  AM(L),FW",185,74,18(11),1531,3,1,5,-,1.2,62.2,2.1,1,6.43,Cadiz,2020/2021
"Jorge Pombo 30,  Midfielder",175,68,5(7),519,1,-,1,-,1.2,80.6,0.3,-,6.41,Cadiz,2020/2021
"Salvi Sánchez 32,  AM(R)",175,64,25(3),1950,2,-,5,-,0.6,64.5,0.7,-,6.33,Cadiz,2020/2021
"Iván Alejo 29,  AM(R)",184,73,6(16),820,1,1,5,-,0.6,67.3,0.6,1,6.32,Cadiz,2020/2021
"Alberto Cifuentes 44,  Goalkeeper",189,80,2,180,-,-,-,-,-,36.9,-,-,6.31,Cadiz,2020/2021
"Pedro Alcalá 35,  D(C)",196,93,8(5),908,-,-,2,-,0.2,73.2,1.3,-,6.3,Cadiz,2020/2021
"Álvaro Giménez 32,  FW",183,83,3(8),404,2,1,-,-,0.5,53.6,2,-,6.26,Cadiz,2020/2021
"Jon Ander Garrido 34,  M(C)",185,80,7(16),792,-,-,1,-,0.2,78.5,1,-,6.21,Cadiz,2020/2021
"Jairo Izquierdo 30,  Defender",165,64,11(19),1270,1,-,4,-,0.3,75.3,0.3,-,6.2,Cadiz,2020/2021
"Manu Nieto 25,  Forward",182,72,0(2),12,-,-,-,-,0.5,100,0.5,-,6.17,Cadiz,2020/2021
"Augusto Fernández 37,  M(CR)",177,73,4(8),366,-,-,1,-,-,77.1,0.3,-,6.15,Cadiz,2020/2021
"Yann Bodiger 29,  DMC",188,80,2(7),246,-,-,-,-,-,71.4,0.6,-,6.14,Cadiz,2020/2021
"Álex Martín 26,  Defender",182,79,1(1),95,-,-,-,-,-,84.8,1,-,6.1,Cadiz,2020/2021
"Filip Malbasic 31,  Forward",182,79,8(20),850,-,1,2,-,0.3,58.8,0.5,-,6.1,Cadiz,2020/2021
"Bobby Adekanye 25,  AM(CR),FW",175,66,0(3),34,-,-,-,-,0.3,87.5,-,-,5.98,Cadiz,2020/2021
"Sergio González 26,  Defender",184,0,1,90,-,-,-,-,1,66.7,2,-,5.97,Cadiz,2020/2021
"David Gil 30,  GK",186,81,4,360,-,-,-,-,-,33.6,0.3,-,5.97,Cadiz,2020/2021
"Álvaro Bastida 19,  Midfielder",170,0,0(1),34,-,-,-,-,-,50,1,-,5.95,Cadiz,2020/2021
"Nano Mesa 29,  Forward",178,77,0(1),8,-,-,-,-,-,33.3,-,-,5.94,Cadiz,2020/2021
"Marc Baró 24,  Defender",184,72,1,90,-,-,-,-,1,71.4,-,-,5.84,Cadiz,2020/2021
"Geoffrey Kondogbia 31,  D(C),DMC",188,80,5,441,-,-,1,-,0.8,85.6,1.4,1,7.19,Valencia,2020/2021
"Carlos Soler 27,  M(CLR)",180,76,31(1),2737,11,8,7,-,1.2,85.8,0.6,4,7.05,Valencia,2020/2021
"Maxi Gómez 27,  FW",186,91,31,2699,7,1,6,1,1.7,65.8,3.8,-,6.9,Valencia,2020/2021
"Jasper Cillessen 34,  GK",185,83,10,900,-,-,-,-,-,54.7,0.1,-,6.84,Valencia,2020/2021
"Gonçalo Guedes 27,  AM(CLR),FW",179,68,27(4),2301,5,5,3,1,1.6,75,0.3,3,6.83,Valencia,2020/2021
"Gabriel Paulista 33,  D(CR)",185,72,31,2717,4,1,6,-,0.5,88,2.3,1,6.82,Valencia,2020/2021
"Daniel Wass 34,  D(LR),M(CLR)",181,74,35,2991,4,1,8,-,1.1,77.9,1.7,-,6.81,Valencia,2020/2021
"José Gayà 28,  D(L),M(L)",172,66,32(1),2848,1,7,6,-,0.7,82.1,0.8,2,6.72,Valencia,2020/2021
"Jaume Domènech 33,  GK",185,73,28,2520,-,-,1,-,-,64.9,0.1,1,6.71,Valencia,2020/2021
"Thierry Correia 25,  D(R),M(R)",176,69,25(4),2140,1,1,4,1,0.3,74.7,1.1,1,6.7,Valencia,2020/2021
"Uros Racic 26,  DMC",193,81,25(6),2191,1,1,6,-,1.1,79.5,2.3,-,6.68,Valencia,2020/2021
"Lee Kang-In 23,  M(CLR),FW",174,72,15(9),1267,-,4,1,-,1,86.2,0.2,1,6.61,Valencia,2020/2021
"Hugo Guillamón 24,  D(C),DMC",178,62,21(4),1991,1,-,8,-,0.3,87.6,2.1,-,6.58,Valencia,2020/2021
"Mouctar Diakhaby 27,  D(C),DMC",189,78,24(2),2082,1,-,4,1,0.4,85,1.8,-,6.49,Valencia,2020/2021
"Vicente Esquerdo 25,  Midfielder",180,77,3(1),233,-,-,1,-,0.3,84,-,-,6.49,Valencia,2020/2021
"Denis Cheryshev 33,  AM(L),FW",179,74,13(8),1105,-,3,3,-,1,66.9,0.6,-,6.42,Valencia,2020/2021
"Eliaquim Mangala 33,  D(C)",188,84,4(3),320,-,-,1,-,0.3,69.4,2.7,-,6.37,Valencia,2020/2021
"Manu Vallejo 27,  FW",167,72,9(21),940,5,-,2,-,0.6,76.8,0.3,-,6.33,Valencia,2020/2021
"Yunus Musah 21,  M(CR)",178,75,17(15),1535,1,-,2,-,0.2,75.2,0.6,-,6.33,Valencia,2020/2021
"Álex Blanco 25,  M(L)",175,70,6(7),580,1,-,1,-,0.5,77.8,0.2,-,6.26,Valencia,2020/2021
"Christian Oliva 27,  DMC",178,77,1(8),193,-,2,-,-,0.2,82.4,0.1,-,6.25,Valencia,2020/2021
"Kevin Gameiro 36,  AM(C),FW",172,70,10(17),1070,4,1,-,-,0.6,77.4,0.4,-,6.24,Valencia,2020/2021
"Toni Lato 26,  D(L),M(L)",171,64,8(7),727,1,-,3,-,0.1,77.1,0.6,-,6.24,Valencia,2020/2021
"Guillem Molina 23,  Defender",183,71,1(1),153,-,-,1,-,-,78.6,2.5,-,6.22,Valencia,2020/2021
"Jason 29,  M(LR)",178,65,4(13),434,-,-,2,1,0.3,68.4,0.3,-,6.14,Valencia,2020/2021
"Cristiano Piccini 31,  D(CR)",189,79,0(3),65,-,-,-,-,0.3,87,0.3,-,6.08,Valencia,2020/2021
"Patrick Cutrone 26,  FW",183,75,0(7),100,-,-,-,-,0.4,66.7,-,-,6.03,Valencia,2020/2021
"Rubén Sobrino 31,  AM(CLR),FW",185,73,0(5),45,-,-,-,-,-,66.7,0.2,-,6.03,Valencia,2020/2021
"Koba Koindredi 22,  M(C)",184,80,0(2),13,-,-,-,-,-,80,0.5,-,6.02,Valencia,2020/2021
"Ferro 26,  D(C)",191,83,2(1),181,-,-,-,-,-,84.8,-,-,5.93,Valencia,2020/2021
"José Campaña 30,  M(CLR)",179,70,8(1),747,1,2,1,-,1.4,82.5,0.4,3,7.12,Levante,2020/2021
"Jorge de Frutos 27,  AM(LR)",173,72,22(15),2187,4,9,3,-,0.7,74.1,0.4,6,6.69,Levante,2020/2021
"José Luís Morales 36,  D(R),M(CLR),FW",180,70,30(8),2455,13,3,3,-,1.5,74.7,0.3,5,6.68,Levante,2020/2021
"Gonzalo Melero 30,  M(C),FW",183,77,21(8),1857,7,1,4,-,0.9,88.4,1.4,1,6.65,Levante,2020/2021
"Carlos Clerc 32,  D(CL),M(L)",182,72,30(5),2777,-,3,5,-,0.2,77.8,1.2,-,6.64,Levante,2020/2021
"Rubén Rochina 32,  M(CLR)",182,76,17(8),1407,-,1,5,-,1.4,75.6,0.6,-,6.64,Levante,2020/2021
"Roger Martí 33,  FW",179,74,26(7),2209,12,4,4,-,1.4,70.5,0.6,1,6.59,Levante,2020/2021
"Dani Cárdenas 26,  GK",186,80,8,720,-,-,1,-,-,71.5,0.4,1,6.58,Levante,2020/2021
"Jorge Miramón 34,  D(R),M(R)",175,74,19(7),1734,-,3,1,-,0.4,78.2,0.8,-,6.57,Levante,2020/2021
"Óscar Duarte 34,  D(C),DMC",186,88,23(6),2063,1,-,2,-,0.2,83.4,2.5,-,6.56,Levante,2020/2021
"Enis Bardhi 28,  M(CLR),FW",172,67,19(7),1686,1,2,4,-,1.4,78.7,0.2,-,6.56,Levante,2020/2021
"Mickaël Malsa 28,  DMC",178,69,25(10),2342,1,-,5,-,0.7,84.6,0.7,-,6.56,Levante,2020/2021
"Rúben Vezo 29,  D(CR)",182,80,25(7),2312,1,-,7,-,0.2,83.5,1.6,1,6.56,Levante,2020/2021
"Sergio Postigo 35,  D(C)",184,78,19(3),1625,-,-,4,-,-,82.3,1.1,-,6.45,Levante,2020/2021
"Rober Pier 29,  D(C),DMC",182,74,16(3),1427,-,1,3,1,0.4,82.6,0.8,-,6.43,Levante,2020/2021
"Aitor Fernández 32,  GK",182,78,29,2610,-,-,-,-,-,72.2,0.1,-,6.42,Levante,2020/2021
"Nemanja Radoja 31,  DMC",186,77,13(8),1118,-,2,1,-,0.3,86.3,1,-,6.41,Levante,2020/2021
"Coke 36,  D(CLR),M(R)",182,78,11(6),839,-,-,1,-,0.5,79.2,0.9,-,6.4,Levante,2020/2021
"Nikola Vukcevic 32,  DMC",184,76,11(2),815,-,-,4,-,0.2,85.5,1.4,-,6.39,Levante,2020/2021
"Alejandro Cantero 23,  FW",0,0,3(1),239,-,-,1,-,0.8,67.6,0.8,-,6.31,Levante,2020/2021
"Son 29,  D(LR)",178,72,10(18),1092,-,-,3,-,0.3,74.7,0.3,-,6.3,Levante,2020/2021
"Toño 34,  D(L),M(L)",179,69,9(3),729,-,2,2,-,0.2,82.1,0.6,-,6.29,Levante,2020/2021
"Dani Gómez 25,  FW",178,69,17(17),1660,2,2,3,-,0.9,78.4,0.4,-,6.27,Levante,2020/2021
"Edgar Sevikyan 22,  FW",175,0,0(1),7,-,-,-,-,-,75,-,-,6.23,Levante,2020/2021
"Sergio León 35,  FW",178,73,6(22),734,2,-,1,-,0.7,71.1,0.4,-,6.16,Levante,2020/2021
"Cheick Doukouré 31,  DMC",180,82,0(7),96,-,-,1,-,-,83.7,-,-,6.13,Levante,2020/2021
"Álex Blesa 22,  Midfielder",180,0,0(1),10,-,-,-,-,-,100,-,-,6,Levante,2020/2021
"Giorgi Kochorashvili 24,  Midfielder",178,74,0(3),22,-,-,-,-,0.3,46.2,-,-,5.99,Levante,2020/2021
"Koke Vegas 28,  GK",188,88,2,91,-,-,1,-,-,61.5,-,-,5.68,Levante,2020/2021
"Mauro Arambarri 28,  DMC",175,74,33(1),2990,3,-,11,-,1.4,73.2,1.6,1,6.86,Getafe,2020/2021
"Juan Iglesias 25,  D(LR),M(R)",185,79,7(3),605,-,-,2,-,0.4,56.6,1,-,6.73,Getafe,2020/2021
"Mathías Olivera 26,  D(L),M(L)",184,78,30(1),2619,-,-,6,-,0.6,65.7,2.5,2,6.72,Getafe,2020/2021
"Marc Cucurella 25,  D(CL),M(L)",172,66,37,3250,3,2,8,-,0.7,73,1.9,1,6.7,Getafe,2020/2021
"Djené Dakonam 32,  D(CR),DMC",187,72,34,2945,-,1,6,2,0.1,73.3,2.1,-,6.67,Getafe,2020/2021
"Nemanja Maksimovic 29,  M(C)",189,69,34(1),2745,1,-,5,-,0.5,74.8,1.4,-,6.61,Getafe,2020/2021
"Cucho Hernández 24,  AM(CLR),FW",175,73,18(5),1475,2,3,5,-,1.2,69.7,2,2,6.6,Getafe,2020/2021
"Carles Aleñá 26,  AM(CLR)",180,73,15(7),1369,2,2,1,-,1.4,70.8,0.6,1,6.55,Getafe,2020/2021
"Enes Ünal 26,  FW",187,78,15(13),1322,4,2,4,-,1.4,59.3,3.7,1,6.55,Getafe,2020/2021
"Damián Suárez 35,  D(R),M(R)",172,61,28(3),2440,1,-,12,1,0.3,63.3,1.1,1,6.51,Getafe,2020/2021
"David Soria 30,  GK",192,85,28,2520,-,-,2,-,-,45.8,0.3,3,6.5,Getafe,2020/2021
"Rubén Yáñez 30,  GK",190,85,10,900,-,-,2,-,-,55.9,0.2,-,6.46,Getafe,2020/2021
"Allan Nyom 35,  D(LR),M(R)",188,78,28(3),2334,-,2,10,1,0.3,64.1,1.7,1,6.45,Getafe,2020/2021
