Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Iñigo Martínez 32,  D(C)",182,76,16,1440,-,-,6,-,0.5,78.3,2.6,-,6.89,Athletic Bilbao,2017/2018
"Iago Herrerín 36,  GK",187,88,8,720,-,-,-,-,-,57.3,0.4,1,6.82,Athletic Bilbao,2017/2018
"Iñaki Williams 29,  AM(CLR),FW",186,81,31(7),2851,7,6,3,-,1.9,77.5,1,1,6.79,Athletic Bilbao,2017/2018
"Kepa 29,  GK",189,84,30,2700,-,-,4,-,-,62.9,0.3,2,6.79,Athletic Bilbao,2017/2018
"Mikel Balenziaga 36,  D(L)",177,76,18,1554,-,2,1,-,0.2,77.8,0.8,-,6.77,Athletic Bilbao,2017/2018
"Markel Susaeta 36,  M(LR)",179,63,26(8),2270,3,2,2,-,0.8,81,0.3,1,6.77,Athletic Bilbao,2017/2018
"Óscar De Marcos 34,  D(LR),M(CR)",182,77,20(1),1663,1,2,5,-,0.6,77.9,1,-,6.74,Athletic Bilbao,2017/2018
"Mikel San José 34,  D(C),DMC",188,78,24(2),2157,1,1,5,-,0.8,78.7,2.6,1,6.74,Athletic Bilbao,2017/2018
"Saborit 31,  D(L)",187,73,16(3),1430,-,1,5,-,0.3,76.1,1.2,-,6.73,Athletic Bilbao,2017/2018
"Aritz Aduriz 43,  FW",181,77,21(12),2150,9,1,5,-,1.8,67.3,3.3,1,6.69,Athletic Bilbao,2017/2018
"Íñigo Lekue 30,  D(LR),M(LR)",180,70,22(10),2104,-,1,3,-,0.6,76.5,0.8,-,6.66,Athletic Bilbao,2017/2018
"Eneko Bóveda 35,  D(CR)",183,76,6,523,-,1,1,-,-,71.7,1.3,-,6.65,Athletic Bilbao,2017/2018
"Ander Iturraspe 35,  M(C)",187,80,20(10),1904,-,-,7,-,0.2,83.3,1.4,-,6.64,Athletic Bilbao,2017/2018
"Yeray Álvarez 29,  D(C)",182,78,7(1),675,-,-,2,-,0.1,82.5,1.8,-,6.62,Athletic Bilbao,2017/2018
"Mikel Rico 39,  M(C)",179,75,13(4),1170,-,-,2,-,0.8,81.9,0.4,-,6.61,Athletic Bilbao,2017/2018
"Iñigo Córdoba 27,  AM(CLR),FW",180,76,18(12),1461,1,1,3,-,0.6,71.4,0.5,1,6.6,Athletic Bilbao,2017/2018
"Mikel Vesga 30,  DMC",191,83,11(1),810,1,1,6,-,0.6,82.3,1.8,1,6.58,Athletic Bilbao,2017/2018
"Beñat Etxebarria 37,  M(C)",176,75,12(12),1116,-,2,3,-,0.5,84.5,0.3,1,6.56,Athletic Bilbao,2017/2018
"Xabier Etxeita 36,  D(C)",186,78,5,378,1,-,2,-,0.8,84.5,1.2,-,6.52,Athletic Bilbao,2017/2018
"Sabin Merino 32,  AM(L),FW",187,78,4(9),372,-,-,1,-,0.6,68.5,0.9,-,6.18,Athletic Bilbao,2017/2018
"Ager Aketxe 30,  AM(C)",174,69,0(3),34,-,-,1,-,0.7,88.6,-,-,6.09,Athletic Bilbao,2017/2018
"Andoni López 27,  Defender",187,76,1,90,-,-,-,-,1,78.8,2,-,6.04,Athletic Bilbao,2017/2018
"Gabriel Pires 30,  M(C),FW",186,90,28(1),2388,5,2,6,1,1.5,67.4,3.9,5,7.2,Leganes,2017/2018
"Diego Rico 31,  D(CL),M(L)",180,78,26,2229,2,2,8,1,1,70.7,1.2,1,7.13,Leganes,2017/2018
"Rubén Pérez 34,  M(C)",178,73,29(2),2521,-,-,13,-,0.5,76.5,1.3,2,6.99,Leganes,2017/2018
"Joseba Zaldúa 31,  D(R)",176,70,29(1),2560,1,-,9,1,0.4,73,1.6,1,6.99,Leganes,2017/2018
"Dimitrios Siovas 35,  D(C)",192,83,24,2062,1,1,8,1,0.8,74.3,2.8,-,6.89,Leganes,2017/2018
"Unai Bustinza 32,  D(CR)",175,74,18(2),1636,2,-,5,-,0.8,79,2.1,2,6.82,Leganes,2017/2018
"Alexander Szymanowski 35,  AM(L)",175,65,13,1064,2,2,1,-,1.5,75.6,0.2,-,6.77,Leganes,2017/2018
"Ezequiel Muñoz 33,  D(C)",185,78,17(2),1408,-,1,2,-,0.3,76.8,2,1,6.71,Leganes,2017/2018
"Raúl Carnero 34,  D(CL),M(L)",180,74,15(4),1388,-,2,1,-,0.4,69.7,0.7,-,6.71,Leganes,2017/2018
"Martín Mantovani 39,  D(C)",184,78,10(4),1019,1,-,3,-,0.4,77.5,2.6,1,6.68,Leganes,2017/2018
"Iván Cuéllar 39,  GK",187,76,35,3150,-,-,4,-,-,40.7,0.5,-,6.62,Leganes,2017/2018
"Nabil El Zhar 37,  M(CLR)",171,66,20(10),1983,2,2,2,-,1.5,78.6,0.5,-,6.56,Leganes,2017/2018
"Mauro Dos Santos 34,  D(C)",188,79,10(4),981,-,-,3,-,0.1,76,1.5,-,6.56,Leganes,2017/2018
"Miguel Ángel Guerrero 33,  FW",182,77,15(7),1438,4,3,3,-,1.4,76.5,1.9,3,6.55,Leganes,2017/2018
"Omar Ramos 36,  AM(LR)",175,66,18(5),1458,-,1,3,-,0.4,78.9,0.7,-,6.54,Leganes,2017/2018
"Darko Brasanac 32,  M(CR)",178,73,13(10),1204,2,-,3,-,0.4,81.1,0.8,-,6.51,Leganes,2017/2018
"Javier Eraso 33,  AM(CR)",180,71,31(3),2542,4,3,4,-,0.9,76.2,0.4,-,6.46,Leganes,2017/2018
"Sergio Arribas 28,  Midfielder",0,0,0(1),22,-,-,-,-,-,90,-,-,6.4,Leganes,2017/2018
"Jon Serantes 34,  GK",184,72,1,90,-,-,-,-,-,34.4,-,-,6.39,Leganes,2017/2018
"Nordin Amrabat 36,  M(CLR),FW",179,73,17(13),1624,2,4,5,1,1.2,69.3,0.4,-,6.36,Leganes,2017/2018
"Gerard Gumbau 29,  DMC",187,77,16(9),1436,1,-,8,-,0.7,78.9,0.8,-,6.33,Leganes,2017/2018
"Tito 38,  D(CLR)",175,64,6(3),607,-,-,-,-,0.1,73.8,0.7,-,6.31,Leganes,2017/2018
"Álex Mozo 28,  Midfielder",165,66,0(1),45,-,-,-,-,-,77.8,1,-,6.29,Leganes,2017/2018
"Claudio Beauvue 35,  AM(CLR),FW",175,70,17(11),1671,2,-,4,-,1.4,68.2,2.6,-,6.28,Leganes,2017/2018
"José Naranjo 29,  AM(L)",186,80,6(10),562,1,-,2,-,0.6,77.1,0.4,-,6.28,Leganes,2017/2018
"Jaime Sierra 26,  Midfielder",175,63,0(2),26,-,-,-,-,-,60,-,-,6.14,Leganes,2017/2018
"Erik Morán 32,  DMC",187,74,2(4),225,-,-,2,-,-,75,0.2,-,6,Leganes,2017/2018
"Nereo Champagne 39,  GK",189,82,2,180,-,-,-,-,-,52.8,-,-,5.76,Leganes,2017/2018
"Francis Uzoho 25,  GK",196,91,2,180,-,-,-,-,-,33.3,-,-,7.1,Deportivo La Coruna,2017/2018
"Luisinho 38,  D(L),M(L)",171,66,29(1),2622,1,1,12,-,0.5,79.5,0.6,2,7.02,Deportivo La Coruna,2017/2018
"Adrián López 36,  M(CLR),FW",183,73,26(4),2347,9,6,1,-,2,70.2,2.7,4,6.95,Deportivo La Coruna,2017/2018
"Celso Borges 35,  D(C),M(C)",182,75,26(6),2307,3,3,3,1,1,78.1,3.7,1,6.89,Deportivo La Coruna,2017/2018
"Federico Cartabia 31,  AM(CLR)",171,68,16(4),1333,2,1,6,-,1.6,79,0.3,1,6.89,Deportivo La Coruna,2017/2018
"Juanfran 35,  D(R),M(R)",180,72,34(1),3058,-,1,3,-,0.7,76.4,1.2,1,6.86,Deportivo La Coruna,2017/2018
"Lucas Pérez 35,  AM(CR),FW",180,82,31(4),2796,8,6,3,-,1.6,75.2,0.2,-,6.83,Deportivo La Coruna,2017/2018
"Fabian Schär 32,  D(C)",186,84,25,2220,2,2,10,-,0.7,80.2,1.8,-,6.82,Deportivo La Coruna,2017/2018
"Sidnei 34,  D(C)",185,80,21,1780,1,1,4,-,0.4,83.8,1.9,1,6.82,Deportivo La Coruna,2017/2018
"Guilherme 32,  M(C)",179,77,31,2644,-,-,11,-,1.3,85.1,1.3,1,6.72,Deportivo La Coruna,2017/2018
"Costel Pantilimon 37,  GK",203,90,6,540,-,-,-,-,-,58.9,-,-,6.6,Deportivo La Coruna,2017/2018
"Fernando Navarro 41,  D(CL)",177,70,12(4),1043,-,-,5,-,-,79.4,1.1,1,6.58,Deportivo La Coruna,2017/2018
"Emre Çolak 32,  M(CLR)",169,67,17(9),1456,1,1,4,-,0.7,82.3,0.1,-,6.55,Deportivo La Coruna,2017/2018
"Pedro Mosquera 35,  M(C)",184,75,16(7),1399,-,2,7,-,0.5,80.5,1,-,6.49,Deportivo La Coruna,2017/2018
"Albentosa 35,  D(C)",193,89,19(1),1749,1,-,5,-,0.6,78.8,2.1,-,6.48,Deportivo La Coruna,2017/2018
"Eneko Bóveda 35,  D(CR)",183,76,7(1),668,-,-,2,-,-,75.6,2.1,-,6.45,Deportivo La Coruna,2017/2018
"Borja Valle 31,  Forward",177,74,3(14),475,3,2,1,-,0.9,76.5,0.5,-,6.38,Deportivo La Coruna,2017/2018
"Florin Andone 30,  FW",180,78,16(13),1632,7,3,6,-,1.9,64.1,1.1,-,6.35,Deportivo La Coruna,2017/2018
"Sulley Muntari 39,  M(C)",179,76,6(2),409,-,-,3,-,0.5,72.3,1.4,-,6.35,Deportivo La Coruna,2017/2018
"Carles Gil 31,  AM(CR),FW",171,65,6(4),478,-,1,-,-,1,87.3,-,-,6.34,Deportivo La Coruna,2017/2018
"Federico Valverde 25,  M(CLR)",182,78,12(12),1230,-,-,-,-,0.8,76.6,0.6,-,6.32,Deportivo La Coruna,2017/2018
"Rubén Martínez 39,  GK",188,79,27(1),2477,-,-,3,-,-,56.3,0.2,-,6.3,Deportivo La Coruna,2017/2018
"Gerard Valentín 30,  Defender",177,75,2(1),158,-,-,-,-,0.7,71.8,0.7,-,6.3,Deportivo La Coruna,2017/2018
"Mujaid Sadick 24,  D(C)",183,81,1(1),106,-,-,-,-,-,95,-,-,6.29,Deportivo La Coruna,2017/2018
"Michael Krohn-Dehli 40,  M(CLR)",171,70,10(1),734,-,-,2,-,0.7,85.8,0.4,-,6.24,Deportivo La Coruna,2017/2018
"Zakaria Bakkali 28,  AM(LR)",168,71,10(13),906,-,-,5,-,1.1,84.7,0.2,-,6.24,Deportivo La Coruna,2017/2018
"Bruno Gama 36,  AM(LR)",175,73,1(5),112,-,-,1,-,0.2,81.1,-,-,6.06,Deportivo La Coruna,2017/2018
"Alejandro Arribas 34,  D(C)",182,76,3,270,-,-,-,-,0.7,83.9,0.7,-,6.06,Deportivo La Coruna,2017/2018
"Edu Expósito 27,  M(C)",178,68,0(3),94,-,-,1,-,-,86.5,-,-,5.97,Deportivo La Coruna,2017/2018
"Przemyslaw Tyton 37,  GK",195,88,1(1),97,-,-,-,-,-,57.7,-,-,5.59,Deportivo La Coruna,2017/2018
"Aldo One 29,  Defender",183,79,1,90,-,-,-,-,-,81.8,1,-,5.2,Deportivo La Coruna,2017/2018
"Maksym Koval 31,  GK",184,79,2,122,-,-,-,1,-,64.1,-,-,5.04,Deportivo La Coruna,2017/2018
"Jonathan Viera 34,  AM(CLR),FW",171,66,23,1994,4,3,4,-,1.7,84.4,0.4,1,7.15,Las Palmas,2017/2018
"Peter Etebo 28,  M(CL),FW",172,70,14,1216,-,1,3,-,1.4,85.4,1,1,6.91,Las Palmas,2017/2018
"Vitolo 34,  M(CLR),FW",185,80,8(1),690,1,-,-,-,0.7,84.9,0.3,-,6.85,Las Palmas,2017/2018
"Sergi Samper 29,  DMC",182,73,2,145,-,-,-,-,-,84.1,0.5,-,6.79,Las Palmas,2017/2018
"Loïc Rémy 37,  M(LR),FW",185,80,6(6),761,5,-,1,-,2.7,79.7,0.4,-,6.76,Las Palmas,2017/2018
"Alejandro Gálvez 34,  D(C),M(C)",188,79,18,1620,-,-,5,1,0.9,81,2.3,-,6.74,Las Palmas,2017/2018
"Ximo Navarro 34,  D(CLR)",176,75,29(2),2607,-,1,12,-,0.1,83.1,1,-,6.71,Las Palmas,2017/2018
"Leandro Chichizola 33,  GK",185,80,27,2430,-,-,2,-,-,66.1,0.5,2,6.7,Las Palmas,2017/2018
"Alen Halilovic 27,  AM(CR)",169,69,16(4),1307,2,1,1,1,1.9,81.1,0.2,-,6.64,Las Palmas,2017/2018
"Matías Aguirregaray 34,  D(LR)",177,78,14(1),1156,-,-,3,-,0.6,76.7,0.9,-,6.63,Las Palmas,2017/2018
"Dani Castellano 36,  D(L)",180,70,23(1),2027,-,2,5,-,0.2,80.7,1.1,-,6.63,Las Palmas,2017/2018
"Aythami Artiles 37,  D(C)",184,79,2(1),183,-,-,-,-,-,85.3,1.7,-,6.59,Las Palmas,2017/2018
"Jonathan Calleri 30,  FW",181,79,34(3),3112,9,3,7,-,2.7,64.6,3.1,2,6.59,Las Palmas,2017/2018
"David Simón 35,  D(R)",179,76,6(5),718,-,-,3,-,0.3,81,0.6,-,6.56,Las Palmas,2017/2018
"Gabriel Peñalba 39,  DMC",194,90,7,572,-,-,3,-,0.7,85.8,2,-,6.55,Las Palmas,2017/2018
"Míchel Macedo 34,  D(R)",177,88,26(2),2137,-,1,4,1,0.2,82.4,1.2,-,6.55,Las Palmas,2017/2018
"David García 42,  D(CR)",182,80,9(2),859,1,-,2,-,0.5,80.8,1.4,-,6.49,Las Palmas,2017/2018
"Tana 33,  AM(CLR)",169,73,16(8),1553,1,1,2,-,0.6,87.3,0.1,-,6.48,Las Palmas,2017/2018
"Javi Castellano 36,  DMC",182,73,17(6),1565,-,-,4,-,0.2,89.8,1.3,-,6.47,Las Palmas,2017/2018
"Oussama Tannane 29,  AM(CLR),FW",177,80,7(3),574,-,-,1,-,1.3,78.5,0.1,-,6.47,Las Palmas,2017/2018
"Alberto Aquilani 39,  M(C)",185,81,15(6),1298,-,-,4,-,0.6,84,0.6,-,6.47,Las Palmas,2017/2018
"Mauricio Lemos 28,  D(C)",177,80,14(2),1263,-,-,6,-,1,87.8,0.9,-,6.42,Las Palmas,2017/2018
"Pedro Bigas 33,  D(CL)",181,83,11(1),896,-,-,3,-,0.3,87.8,1,-,6.41,Las Palmas,2017/2018
"Benito Ramírez 28,  Midfielder",180,70,1(3),165,-,-,-,-,0.3,65.5,0.3,-,6.34,Las Palmas,2017/2018
"Momo 41,  AM(LR)",178,68,8(5),676,-,1,3,-,0.5,83.2,0.3,-,6.31,Las Palmas,2017/2018
"Hernán Toledo 28,  AM(LR)",180,73,6(9),617,-,1,2,-,0.2,72.2,-,-,6.3,Las Palmas,2017/2018
"Hernán 33,  DMC",181,71,4(3),351,-,-,1,-,0.9,90.3,1,-,6.3,Las Palmas,2017/2018
"Raúl Lizoain 33,  GK",188,83,11,990,-,-,-,-,-,73.3,-,-,6.28,Las Palmas,2017/2018
"Nacho Gil 28,  AM(LR)",168,63,8(6),730,-,-,1,-,0.5,80.9,0.6,-,6.25,Las Palmas,2017/2018
"Erik Expósito 27,  FW",192,83,4(6),463,1,-,-,-,0.9,64,2.2,-,6.25,Las Palmas,2017/2018
"Imoh Ezekiel 30,  FW",178,70,5(5),468,-,-,-,-,0.7,83.6,0.3,-,6.22,Las Palmas,2017/2018
"Vicente Gómez 35,  DMC",187,76,17(8),1526,-,-,3,-,0.6,88,1.3,-,6.22,Las Palmas,2017/2018
"Sergio Araújo 32,  FW",180,79,0(2),37,-,-,-,-,1,95,-,-,6.19,Las Palmas,2017/2018
"Jairo Samperio 30,  M(LR)",173,69,6(5),559,-,-,1,-,0.8,64.7,0.5,-,6.13,Las Palmas,2017/2018
"Fabio González 27,  Midfielder",176,72,1,65,-,-,1,-,-,86.7,-,-,6.1,Las Palmas,2017/2018
"Borja Herrera 31,  Defender",176,69,3,242,-,-,-,-,0.3,88.4,0.7,-,5.97,Las Palmas,2017/2018
"Roberto Rosales 35,  D(R),M(R)",174,73,35,3125,1,-,10,-,0.5,74.6,1.4,2,6.9,Malaga,2017/2018
"Paul Baysse 35,  D(CR)",187,85,13(2),1238,1,-,1,-,0.7,81.7,2.3,-,6.79,Malaga,2017/2018
"Federico Ricca 29,  D(CL)",179,73,13(1),1111,-,1,4,-,0.4,64.7,1.9,-,6.76,Malaga,2017/2018
"Gonzalo Castro 39,  AM(LR),FW",178,80,26,2077,4,2,4,1,1.2,73.7,0.8,2,6.73,Malaga,2017/2018
"Juankar 33,  D(L),M(L)",179,70,9(1),784,-,-,2,-,0.2,75.6,0.6,-,6.72,Malaga,2017/2018
"Recio 33,  M(C)",183,74,21(1),1841,1,2,9,1,1.2,83.1,1,-,6.71,Malaga,2017/2018
"Manuel Iturra 39,  DMC",174,73,18(2),1584,-,-,6,-,0.1,80.2,1.1,-,6.7,Malaga,2017/2018
"Isaac Success 28,  AM(LR),FW",186,86,7(2),496,-,1,-,-,0.9,59.4,0.3,1,6.66,Malaga,2017/2018
"Roberto Jiménez 38,  GK",192,94,34,3060,-,-,-,-,-,47.7,0.4,1,6.66,Malaga,2017/2018
"Miguel Torres 38,  D(CLR)",185,81,8,675,-,-,3,-,0.3,82.5,0.6,-,6.64,Malaga,2017/2018
"Diego Rolán 30,  AM(CLR),FW",177,73,21(5),1945,5,-,-,-,1.4,81.5,0.4,-,6.6,Malaga,2017/2018
"Adrián González 35,  M(CL)",183,78,27(2),2344,3,-,9,1,1.2,80.6,2.3,-,6.6,Malaga,2017/2018
"Ignasi Miquel 31,  D(C)",188,82,20,1775,-,-,5,1,0.5,72.7,2.3,-,6.59,Malaga,2017/2018
"Luis Hernández 34,  D(CR)",183,75,36,3240,-,1,8,-,0.1,80,1.3,1,6.59,Malaga,2017/2018
"Álex Robles 25,  Defender",173,68,1,90,-,-,-,-,-,65.4,2,-,6.59,Malaga,2017/2018
"Youssef En-Nesyri 26,  FW",188,73,16(9),1593,4,-,1,1,1.9,58.4,3.2,-,6.52,Malaga,2017/2018
"Keko 32,  M(R)",172,68,15(6),1217,-,2,3,-,0.9,73.8,0.7,-,6.48,Malaga,2017/2018
"Mehdi Lacen 40,  M(C)",176,74,12(3),1062,-,-,2,-,0.3,84.9,1.1,-,6.48,Malaga,2017/2018
"Diego González 29,  D(CL)",185,83,17(1),1433,1,-,5,-,0.7,74.6,1.9,-,6.47,Malaga,2017/2018
"Juan Cruz 23,  Midfielder",177,72,0(1),6,-,-,-,-,-,100,-,-,6.45,Malaga,2017/2018
"Maxime Lestienne 31,  M(CLR)",178,68,8(4),672,-,1,1,-,0.9,75,-,-,6.39,Malaga,2017/2018
"Iván Rodríguez 27,  Defender",180,70,0(1),19,-,-,1,-,-,90.9,-,-,6.38,Malaga,2017/2018
"Javier Ontiveros 26,  AM(LR)",170,75,1(11),381,-,-,4,-,0.7,72.6,0.6,-,6.38,Malaga,2017/2018
"Adalberto Peñaranda 26,  AM(L),FW",185,83,11(2),807,-,-,3,-,1.6,79.8,1.3,-,6.38,Malaga,2017/2018
"Alberto López 28,  Defender",173,68,0(1),45,-,-,-,-,-,80,-,-,6.3,Malaga,2017/2018
"Álex Mula 27,  Forward",177,69,7(4),562,-,-,1,-,1.5,81.3,0.3,-,6.27,Malaga,2017/2018
"Juanpi 30,  AM(CR)",176,67,5(11),605,-,2,1,-,0.9,83.3,0.1,-,6.25,Malaga,2017/2018
"Andrés Prieto 30,  GK",194,91,4,360,-,-,-,-,-,40.6,0.3,-,6.23,Malaga,2017/2018
"Emanuel Cecchini 27,  DMC",180,78,1(2),29,-,-,2,-,0.3,81.3,-,-,6.19,Malaga,2017/2018
"Borja Bastón 31,  FW",186,83,8(12),978,2,-,2,-,1.4,74.7,1.3,-,6.18,Malaga,2017/2018
"Brown Ideye 35,  FW",181,78,8(5),733,1,-,2,-,0.8,69,1.8,-,6.18,Malaga,2017/2018
"Jony 32,  M(LR)",179,76,1(4),216,-,-,1,-,1,65.2,-,-,6.13,Malaga,2017/2018
"Samu García 33,  AM(R),FW",179,72,2(5),174,-,1,1,1,0.3,71.8,0.3,-,6.09,Malaga,2017/2018
"Bueno 36,  AM(CL),FW",179,67,1(10),217,-,-,-,-,0.5,81.7,0.2,-,6.07,Malaga,2017/2018
"Cifuentes 33,  Midfielder",174,66,1(1),107,-,-,-,-,-,78.2,0.5,-,6.05,Malaga,2017/2018
"Esteban Rolón 28,  DMC",178,70,6(2),422,-,-,1,-,0.4,77.2,0.4,-,6.02,Malaga,2017/2018
"Zdravko Kuzmanovic 36,  M(C)",186,80,6(2),482,-,1,-,2,0.4,90.1,0.8,-,5.92,Malaga,2017/2018
