Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Fidel 34,  M(CLR)",180,74,20(14),1800,2,2,3,-,0.6,73.6,0.2,1,6.4,Elche,2013/2014
"Aarón Ñíguez 34,  AM(L)",170,69,8(14),855,1,1,6,-,0.9,78.8,0.5,-,6.37,Elche,2013/2014
"Richmond Boakye 31,  FW",186,80,12(18),1171,6,-,2,-,1.1,70.7,0.9,-,6.36,Elche,2013/2014
"Alberto Rivera 46,  M(C)",170,68,6(6),612,-,-,3,-,0.2,80.4,0.4,-,6.34,Elche,2013/2014
"Cristian Sapunaru 39,  D(CR),DMC",187,81,8,665,1,-,4,2,0.6,77.3,1.5,-,6.29,Elche,2013/2014
"Miroslav Stevanovic 33,  M(R)",180,72,2(1),125,-,-,1,-,0.3,69.4,2.3,-,6.27,Elche,2013/2014
"Sergio Mantecón 43,  Midfielder",175,75,2(10),352,-,-,2,-,0.2,82.1,0.3,-,6.22,Elche,2013/2014
"Álvaro Giménez 32,  FW",183,83,0(2),24,-,-,-,-,-,83.3,0.5,-,6.16,Elche,2013/2014
"Toño 44,  GK",182,81,10,865,-,-,-,1,-,43.1,0.4,-,6.03,Elche,2013/2014
"Samu 29,  Midfielder",178,73,0(1),8,-,-,-,-,-,100,-,-,6.03,Elche,2013/2014
"Fran Vélez 32,  D(C),DMC",182,81,4,257,1,-,-,-,0.3,68.8,2.8,1,7.13,Almeria,2013/2014
"Sebastián Dubarbier 38,  D(L),M(L)",179,80,26(1),2304,1,-,10,1,0.5,67.4,0.9,-,7.11,Almeria,2013/2014
"Hicham Khaloua 28,  Forward",175,70,0(1),3,1,-,-,-,1,-,-,-,7.06,Almeria,2013/2014
"Verza 37,  M(C)",182,78,34,2936,8,3,11,-,1.1,78.4,0.7,2,6.98,Almeria,2013/2014
"Hernán Pellerano 39,  D(C)",183,74,13,1061,-,-,6,-,0.2,77.9,1.3,-,6.96,Almeria,2013/2014
"Esteban 48,  GK",177,70,38,3420,-,-,2,-,-,52,0.5,2,6.93,Almeria,2013/2014
"Nélson 40,  D(R)",171,64,14,1185,-,-,2,-,-,73.9,1.1,-,6.93,Almeria,2013/2014
"Rafita 41,  D(R)",177,70,24(2),2223,-,2,3,1,0.1,73.6,1.4,-,6.93,Almeria,2013/2014
"Aleix Vidal 34,  D(R),M(LR)",177,70,36(2),3133,6,3,3,-,1.6,78.5,0.6,2,6.93,Almeria,2013/2014
"Suso 30,  AM(CLR),FW",177,70,26(7),2265,3,7,9,1,1.9,72.2,0.3,2,6.81,Almeria,2013/2014
"Ángel Trujillo 36,  D(C)",177,78,36,3240,1,-,6,-,0.5,75.1,1.8,2,6.8,Almeria,2013/2014
"Marco Torsiglieri 36,  D(C)",190,77,26(1),2368,1,-,4,1,0.3,73.9,2.1,2,6.7,Almeria,2013/2014
"Mané 42,  D(L)",175,68,8(1),727,-,-,2,-,0.7,70.3,1.1,-,6.64,Almeria,2013/2014
"Bolaño 38,  D(L)",182,77,4,324,-,-,1,1,-,77.7,2.5,-,6.63,Almeria,2013/2014
"Marcelo Silva 34,  D(C)",185,91,1(1),115,-,-,-,-,-,74.2,4,-,6.63,Almeria,2013/2014
"Corona 43,  M(C)",175,69,12(11),1118,1,2,4,-,0.7,82.5,0.2,2,6.63,Almeria,2013/2014
"Ramón Azeez 31,  M(C)",169,67,21(9),2041,2,1,5,-,1,80.6,1.3,1,6.6,Almeria,2013/2014
"Jonathan Zongo 34,  AM(LR),FW",183,72,11(7),1138,1,2,1,-,0.7,67.2,3.4,1,6.58,Almeria,2013/2014
"Rodri Ríos 33,  AM(C),FW",175,74,21(6),1895,8,2,8,-,1.5,76.3,1.6,-,6.55,Almeria,2013/2014
"Fernando Soriano 44,  M(C)",189,81,24(11),1885,4,4,7,-,0.9,69.7,1.8,-,6.53,Almeria,2013/2014
"Marcos Tébar 38,  DMC",185,75,16(9),1467,-,1,5,-,0.2,80.1,1.9,-,6.47,Almeria,2013/2014
"Óscar Díaz 39,  FW",183,76,13(17),1200,4,-,4,-,0.9,71.9,0.8,-,6.38,Almeria,2013/2014
"Raúl Carnero 34,  D(CL),M(L)",180,74,2(3),173,-,-,-,-,-,45,0.8,-,6.36,Almeria,2013/2014
"Hélder Barbosa 36,  AM(LR)",173,67,7(21),941,1,-,2,-,0.6,72.7,0.6,-,6.35,Almeria,2013/2014
"Dani Romera 28,  Forward",175,72,0(1),19,-,-,-,-,-,-,1,-,6.18,Almeria,2013/2014
"Rubén Suárez 45,  FW",167,67,0(1),21,-,-,-,-,-,72.7,-,-,6.08,Almeria,2013/2014
"Kiu 28,  Forward",168,64,0(2),7,-,-,-,-,-,85.7,-,-,6.05,Almeria,2013/2014
"Hans Martínez 37,  Defender",180,73,1,90,-,-,-,-,-,95.5,1,-,5.7,Almeria,2013/2014
"Asier Riesgo 40,  GK",185,76,1(1),119,-,-,-,-,-,62.8,0.5,-,7.23,Osasuna,2013/2014
"Alejandro Arribas 34,  D(C)",182,76,36,3198,1,1,9,1,0.8,78.5,2.7,-,7.1,Osasuna,2013/2014
"Oriol Riera 37,  FW",184,78,35(2),3022,13,-,5,-,2.1,68.2,5.8,5,7.05,Osasuna,2013/2014
"Jordan Lotiès 39,  D(C),DMC",190,82,30,2637,-,-,5,1,0.4,79.8,1.7,1,7.01,Osasuna,2013/2014
"Damiá 41,  D(LR)",188,79,32(2),2830,-,1,10,1,0.5,75.9,3,3,7,Osasuna,2013/2014
"Joan Oriol 37,  D(L)",175,69,8(3),742,-,-,-,-,0.4,77.4,1.6,2,6.96,Osasuna,2013/2014
"Marc Bertrán 41,  D(R)",181,78,28(1),2454,-,3,5,-,0.3,73.6,1.2,1,6.91,Osasuna,2013/2014
"Emiliano Armenteros 38,  AM(CLR)",179,78,27(2),2248,4,3,5,-,1.5,72.2,0.7,2,6.91,Osasuna,2013/2014
"José García 27,  Midfielder",169,65,0(1),24,-,-,-,-,2,73.3,-,-,6.88,Osasuna,2013/2014
"Roberto Torres 35,  AM(CLR)",178,72,25(8),2282,5,3,5,-,1.6,70.1,0.5,-,6.82,Osasuna,2013/2014
"Miguel Flaño 39,  D(C)",177,70,10(3),958,-,-,2,-,0.4,84.3,1.9,1,6.77,Osasuna,2013/2014
"Álvaro Cejudo 40,  M(LR)",179,74,27(3),2059,2,3,4,1,1.7,76.7,0.5,-,6.76,Osasuna,2013/2014
"Francisco Silva 38,  D(C),M(C)",178,80,29(2),2541,-,1,10,1,0.8,83,0.9,-,6.72,Osasuna,2013/2014
"Lolo 39,  D(C),M(C)",182,72,18(3),1502,-,1,3,-,0.6,77.8,2,-,6.72,Osasuna,2013/2014
"Raoul Loé 35,  M(C)",192,83,14(5),1193,-,1,4,-,0.1,75.6,2.4,-,6.69,Osasuna,2013/2014
"Andrés Fernández 37,  GK",187,82,37,3301,-,-,2,1,-,52.2,0.4,1,6.68,Osasuna,2013/2014
"Sisi 37,  AM(LR)",169,67,7(2),606,-,-,1,-,0.4,87.6,0.1,-,6.5,Osasuna,2013/2014
"Oier Sanjurjo 37,  D(CR),M(C)",178,72,9(19),1126,2,-,3,-,0.1,72.7,1.5,-,6.49,Osasuna,2013/2014
"Javier Acuña 35,  FW",175,70,3(13),522,3,-,2,-,1.1,64.2,2.5,-,6.47,Osasuna,2013/2014
"Francisco Puñal 48,  M(C)",179,73,18(8),1596,1,2,7,1,0.3,80.4,0.4,-,6.47,Osasuna,2013/2014
"Miguel De las Cuevas 37,  M(CL)",175,69,21(3),1621,-,-,2,1,1.5,79.2,1.1,-,6.39,Osasuna,2013/2014
"Cristian Lobato 35,  M(R)",180,73,1(11),314,-,-,-,-,0.5,81.1,0.3,-,6.25,Osasuna,2013/2014
"Nino 43,  AM(C)",169,68,0(4),47,-,-,-,-,0.3,81.3,-,-,6.04,Osasuna,2013/2014
"Manuel Onwu 36,  Forward",187,75,0(12),217,-,-,1,-,0.3,61.7,0.3,-,6.02,Osasuna,2013/2014
"José Núñez 35,  Forward",172,76,0(1),17,-,-,-,-,-,66.7,-,-,5.99,Osasuna,2013/2014
"Patrick Ebert 37,  M(CLR)",176,68,13,1005,3,5,6,1,2.2,72.6,1.9,-,7.14,Real Valladolid,2013/2014
"Heinz 36,  Defender",181,78,1,90,-,-,-,-,-,78.3,1,-,7.12,Real Valladolid,2013/2014
"Carlos Peña 40,  D(CL)",181,80,37,3327,1,4,5,-,0.4,69.7,2.1,1,7.09,Real Valladolid,2013/2014
"Stefan Mitrovic 33,  D(C)",189,84,16,1440,-,-,8,-,0.2,80.4,4.3,1,7.06,Real Valladolid,2013/2014
"Marc Valiente 36,  D(C)",187,71,27(2),2384,1,1,5,-,0.4,82.3,2.5,1,7.04,Real Valladolid,2013/2014
"Jesús Rueda 37,  D(C)",186,81,33(1),2976,1,-,6,-,0.3,81.1,2.1,2,6.99,Real Valladolid,2013/2014
"Jaime 43,  GK",188,80,10,900,-,-,1,-,-,52.7,0.4,1,6.98,Real Valladolid,2013/2014
"Javi Guerra 42,  FW",178,76,37,3161,15,1,8,-,2.3,72.5,3.5,1,6.96,Real Valladolid,2013/2014
"Antonio Rukavina 40,  D(LR),M(R)",177,74,34,3062,1,1,6,-,0.4,69.5,0.4,2,6.79,Real Valladolid,2013/2014
"Fausto Rossi 33,  M(C)",176,66,25(6),2258,1,3,10,-,0.8,73.7,1,-,6.71,Real Valladolid,2013/2014
"Álvaro Rubio 44,  M(C)",180,67,28(3),2459,-,-,10,-,0.3,80,1.1,-,6.69,Real Valladolid,2013/2014
"Diego Mariño 33,  GK",187,75,28,2522,-,-,2,-,-,63.2,0.4,1,6.61,Real Valladolid,2013/2014
"Víctor Pérez 36,  M(C)",177,71,13(6),1138,1,-,3,-,0.7,78,0.9,-,6.59,Real Valladolid,2013/2014
"Gilberto García 37,  Defender",180,73,4(4),370,1,1,-,-,0.3,59.5,0.5,1,6.58,Real Valladolid,2013/2014
"Zakarya Bergdich 35,  D(L),M(L)",178,69,19(3),1527,-,2,6,1,0.7,74.4,0.8,-,6.58,Real Valladolid,2013/2014
"Manucho 41,  FW",190,84,8(18),899,3,2,4,-,0.8,62,3.2,-,6.55,Real Valladolid,2013/2014
"Valdet Rama 36,  AM(L)",182,77,9(17),1025,1,1,3,-,0.6,75.2,0.4,1,6.55,Real Valladolid,2013/2014
"Omar Ramos 36,  AM(LR)",175,66,14(11),1300,-,1,3,-,0.6,75.5,0.5,-,6.54,Real Valladolid,2013/2014
"Óscar 41,  AM(CL)",175,77,17(5),1628,1,4,2,-,1.3,75.5,0.7,-,6.48,Real Valladolid,2013/2014
"Jeffrén Suárez 36,  AM(L),FW",176,73,5(5),460,-,1,-,-,1.3,74.2,0.3,-,6.48,Real Valladolid,2013/2014
"Daniel Larsson 37,  AM(CLR),FW",176,77,21(7),1678,3,1,1,-,0.9,74.6,0.4,-,6.39,Real Valladolid,2013/2014
"Humberto Osorio 35,  FW",178,68,3(13),524,4,-,-,-,1.1,80.5,0.1,-,6.36,Real Valladolid,2013/2014
"Lluis Sastre 37,  DMC",174,71,10(4),940,-,-,6,-,0.4,84.6,0.6,-,6.36,Real Valladolid,2013/2014
"Javier Baraja 43,  M(C)",179,79,6(5),516,-,1,4,-,-,78.6,1.1,-,6.34,Real Valladolid,2013/2014
"Zubi 30,  Forward",181,74,0(1),2,-,-,-,-,-,100,-,-,6.08,Real Valladolid,2013/2014
"Antonio Amaya 40,  D(C)",192,86,22(2),2027,1,1,9,1,1,72.3,4.3,4,7.21,Real Betis,2013/2014
"Jordi Figueras 36,  D(C)",185,82,20(5),2003,1,-,5,-,0.4,72.6,1.9,3,7.02,Real Betis,2013/2014
"Alfred N'Diaye 34,  D(C),M(C)",189,90,16,1413,-,1,5,-,0.9,75.8,2.9,-,6.93,Real Betis,2013/2014
"Dídac Vilá 34,  D(L),M(L)",185,74,11(1),917,-,1,2,-,0.3,61,1.8,-,6.88,Real Betis,2013/2014
"Salva Sevilla 39,  M(CL)",178,71,16(5),1356,4,4,8,-,1.6,77.8,0.5,2,6.88,Real Betis,2013/2014
"Nacho 43,  D(L)",176,70,15(1),1306,-,-,2,-,0.3,72.7,1.2,-,6.86,Real Betis,2013/2014
"Rubén Castro 42,  AM(LR),FW",169,68,22(3),2019,10,1,4,-,3,79.5,0.6,1,6.76,Real Betis,2013/2014
"Javi Chica 38,  D(LR)",175,78,22(3),1944,2,-,8,1,0.8,70.1,1.5,1,6.75,Real Betis,2013/2014
"Juankar 33,  D(L),M(L)",179,70,18(2),1405,-,2,4,1,0.6,70.3,1.2,-,6.74,Real Betis,2013/2014
"Juanfran 35,  D(R),M(R)",180,72,28(6),2553,1,2,2,-,0.9,72.1,0.7,-,6.72,Real Betis,2013/2014
"Jorge Molina 41,  FW",188,72,25(7),2352,9,1,4,-,1.8,73.1,2.1,-,6.69,Real Betis,2013/2014
"Joan Verdú 40,  M(CR)",178,71,15(5),1363,2,1,1,-,1.2,82.6,0.4,-,6.69,Real Betis,2013/2014
"Lorenzo Reyes 32,  DMC",180,85,23(3),2021,1,-,6,1,0.2,85,1,-,6.67,Real Betis,2013/2014
"Nosa 33,  M(C)",182,78,6(6),654,1,-,2,-,1.3,86,1.3,-,6.62,Real Betis,2013/2014
"Damien Perquis 39,  D(C)",183,74,13,930,-,-,2,1,0.2,80.8,1.9,-,6.61,Real Betis,2013/2014
"Antonio Adán 36,  GK",190,86,17,1524,-,-,1,-,-,46.8,0.8,-,6.56,Real Betis,2013/2014
"Paulao 41,  D(C)",186,82,20,1654,-,-,2,1,0.6,86.3,2.5,-,6.54,Real Betis,2013/2014
"Matilla 35,  DMC",176,72,15(8),1368,-,-,8,-,0.7,87.8,0.4,-,6.51,Real Betis,2013/2014
"Léo Baptistão 31,  AM(CLR),FW",185,72,13(4),1030,1,1,3,-,1.5,72.8,0.7,-,6.5,Real Betis,2013/2014
"Guillermo Sara 36,  GK",184,82,15,1308,-,-,1,-,-,49.3,0.5,1,6.49,Real Betis,2013/2014
"Braian Rodríguez 37,  FW",190,84,4(8),424,2,1,2,1,1.4,52.7,2.3,-,6.48,Real Betis,2013/2014
"Nono 30,  DMC",176,71,14(8),1299,-,1,8,1,1,77.7,0.7,-,6.45,Real Betis,2013/2014
"Xavi Torres 37,  M(C)",182,76,9(1),776,-,-,5,-,0.4,83.2,1.4,-,6.42,Real Betis,2013/2014
"Markus Steinhöfer 38,  D(R)",175,69,2(1),160,-,-,-,-,0.7,73.1,-,-,6.39,Real Betis,2013/2014
"Álvaro Vadillo 29,  AM(LR)",180,69,13(8),1105,-,2,3,-,1.2,71.1,0.9,-,6.38,Real Betis,2013/2014
"Dani Ceballos 27,  M(CL)",179,70,0(1),9,-,-,-,-,-,87.5,-,-,6.36,Real Betis,2013/2014
"Stephan Andersen 42,  GK",188,80,6(1),585,-,-,-,-,-,56,0.1,-,6.34,Real Betis,2013/2014
"Cedrick 32,  AM(LR)",167,62,12(11),1136,-,1,5,1,1,77.1,0.1,-,6.32,Real Betis,2013/2014
"Chuli 33,  Forward",177,65,4(7),447,-,1,2,-,1.7,68.8,0.3,-,6.23,Real Betis,2013/2014
"Pibe 28,  Forward",177,68,0(1),34,-,-,-,-,1,87.5,1,-,6.21,Real Betis,2013/2014
"José Antonio Caro 31,  Defender",182,70,1(3),161,-,-,-,-,0.3,71.1,0.3,-,6.2,Real Betis,2013/2014
"Pedro López 29,  Goalkeeper",187,80,0(1),6,-,-,-,-,-,33.3,-,-,6.04,Real Betis,2013/2014
"Juanma García 31,  Forward",166,64,1(2),79,-,-,-,-,-,70.8,0.7,-,6.02,Real Betis,2013/2014
