Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Keidi Bare 26,  DMC",174,66,4(14),498,-,1,-,-,0.3,84.3,0.3,-,6.23,Espanyol,2021/2022
"Benjamin Lecomte 32,  GK",186,78,10,900,-,-,1,1,-,63.2,-,1,6.2,Espanyol,2021/2022
"Omar El Hilali 20,  Defender",183,0,1(4),90,-,-,1,-,-,57.7,0.4,-,6.13,Espanyol,2021/2022
"Nabili Zoubdi Touaizi 23,  Forward",183,0,0(1),2,-,-,-,-,-,100,-,-,6.09,Espanyol,2021/2022
"Simo 19,  Defender",177,0,0(7),144,-,-,-,-,-,95,0.3,-,6.07,Espanyol,2021/2022
"Dani Gómez 25,  FW",178,69,0(8),83,-,-,1,-,-,85.7,0.1,-,6.05,Espanyol,2021/2022
"Pol Lozano 24,  M(C)",177,62,0(4),13,-,-,1,-,-,71.4,0.3,-,5.97,Espanyol,2021/2022
"Roger Martínez 19,  Midfielder",0,0,0(1),6,-,-,-,-,1,100,-,-,5.91,Espanyol,2021/2022
"Joan García 22,  Goalkeeper",180,0,1,90,-,-,-,-,-,84.6,-,-,5.73,Espanyol,2021/2022
"Mathías Olivera 26,  D(L),M(L)",184,78,32,2807,1,3,10,-,0.8,71.8,3.5,3,7,Getafe,2021/2022
"Enes Ünal 26,  FW",187,78,33(4),2812,16,1,8,-,2.3,61.5,3.9,6,6.94,Getafe,2021/2022
"Mauro Arambarri 28,  DMC",175,74,31,2667,-,5,13,-,1.2,77.6,0.9,2,6.93,Getafe,2021/2022
"Jorge Cuenca 24,  D(CL)",190,75,31(1),2686,1,-,6,2,0.5,68,2.5,1,6.72,Getafe,2021/2022
"Damián Suárez 35,  D(R),M(R)",172,61,31(4),2721,-,3,13,-,0.4,71,0.7,1,6.69,Getafe,2021/2022
"Borja Mayoral 26,  AM(R),FW",182,74,11(7),1049,6,1,3,-,0.9,73.5,1.2,1,6.68,Getafe,2021/2022
"Nemanja Maksimovic 29,  M(C)",189,69,34(1),2943,1,1,4,-,0.9,77.7,1.3,1,6.67,Getafe,2021/2022
"David Soria 30,  GK",192,85,38,3415,-,-,4,-,-,51,0.4,1,6.64,Getafe,2021/2022
"Djené Dakonam 32,  D(CR),DMC",187,72,35,3117,-,1,11,1,0.1,77.5,1.5,1,6.61,Getafe,2021/2022
"Óscar Rodríguez 25,  AM(CLR)",174,67,9(9),946,-,1,3,-,1.4,79,0.5,-,6.51,Getafe,2021/2022
"Okay Yokuslu 30,  D(C),DMC",190,79,5(6),463,-,-,1,-,0.4,79.5,0.9,1,6.49,Getafe,2021/2022
"Stefan Mitrovic 33,  D(C)",189,84,31(1),2673,-,-,8,1,0.1,78.6,1.8,-,6.45,Getafe,2021/2022
"Carles Aleñá 26,  AM(CLR)",180,73,30(3),2344,1,2,6,1,1.4,81.5,0.4,-,6.44,Getafe,2021/2022
"Florentino 24,  DMC",184,74,9(13),986,-,1,2,-,0.1,78.9,0.8,-,6.4,Getafe,2021/2022
"Gonzalo Villar 26,  DMC",181,73,2(8),292,-,1,-,-,0.2,84.7,0.4,-,6.32,Getafe,2021/2022
"Sandro Ramírez 28,  AM(LR),FW",175,71,19(10),1477,3,-,7,-,1.7,79.2,0.5,-,6.31,Getafe,2021/2022
"Hugo Duro 24,  AM(L),FW",177,70,0(1),11,-,-,-,-,2,40,2,-,6.29,Getafe,2021/2022
"Marc Cucurella 25,  D(CL),M(L)",172,66,0(1),22,-,-,-,-,1,78.9,-,-,6.29,Getafe,2021/2022
"Juan Iglesias 25,  D(LR),M(R)",185,79,7(13),713,-,1,1,-,0.3,52.6,0.5,-,6.27,Getafe,2021/2022
"Allan Nyom 35,  D(LR),M(R)",188,78,3(2),244,-,-,1,-,-,65.6,1,-,6.26,Getafe,2021/2022
"Koffi 22,  Defender",0,0,1(2),78,-,1,-,-,0.3,70.4,0.7,-,6.23,Getafe,2021/2022
"Darío Poveda 27,  Forward",185,75,3(12),372,1,-,-,-,0.3,58.8,0.8,-,6.23,Getafe,2021/2022
"Vitolo 34,  M(CLR),FW",185,80,1(6),217,-,-,-,-,0.1,80.2,0.6,-,6.23,Getafe,2021/2022
"Jakub Jankto 28,  M(CLR)",184,74,7(8),585,-,2,1,1,0.4,70.6,0.1,-,6.2,Getafe,2021/2022
"Diego Conde 25,  Goalkeeper",188,78,0(1),5,-,-,-,-,-,-,-,-,6.18,Getafe,2021/2022
"José Juan Macías 24,  Forward",177,73,2(5),202,-,-,1,-,0.6,73.2,0.6,-,6.16,Getafe,2021/2022
"Jaime Mata 35,  AM(L),FW",185,79,5(18),664,1,-,7,-,0.4,68.4,1.1,-,6.13,Getafe,2021/2022
"Jonathan Silva 29,  D(CL),M(L)",178,72,1(8),222,-,-,4,-,0.1,69.4,0.1,-,6.1,Getafe,2021/2022
"Erick Cabaco 28,  D(C)",185,79,6(5),405,-,1,2,1,0.1,66.3,0.7,-,6.02,Getafe,2021/2022
"David Timor 34,  D(C),M(C)",185,80,3(4),339,-,-,2,-,1.1,81.5,1,-,6.01,Getafe,2021/2022
"Chema Rodríguez 32,  D(CL)",189,80,2,47,-,-,1,1,0.5,73.3,-,-,5.89,Getafe,2021/2022
"Vedat Muriqi 29,  FW",194,92,16,1439,5,3,6,-,3.2,54.2,7.3,7,7.22,Mallorca,2021/2022
"Pablo Maffeo 26,  D(LR),M(R)",172,70,35,2952,1,3,10,-,0.8,70.4,1.7,1,6.93,Mallorca,2021/2022
"Dani Rodríguez 35,  AM(CLR)",178,71,33(3),2841,3,3,7,-,1.2,78.6,1.1,1,6.73,Mallorca,2021/2022
"Íñigo Ruíz de Galarreta 30,  DMC",175,69,17(5),1390,-,-,4,-,0.4,82.6,0.8,-,6.68,Mallorca,2021/2022
"Iddrisu Baba 28,  DMC",185,77,23(3),1945,1,1,9,-,0.9,79.8,1.6,3,6.63,Mallorca,2021/2022
"Leo Román 23,  Goalkeeper",189,83,2,180,-,-,-,-,-,66.7,-,-,6.62,Mallorca,2021/2022
"Jaume Costa 36,  D(LR),M(L)",171,62,21(4),1831,-,4,5,1,0.4,75.4,1,-,6.61,Mallorca,2021/2022
"Takefusa Kubo 22,  AM(CLR),FW",173,64,17(11),1610,1,-,4,-,1.7,74.9,0.4,-,6.54,Mallorca,2021/2022
"Antonio Raíllo 32,  D(C)",187,80,17,1530,2,-,8,-,0.5,85.6,1.6,-,6.53,Mallorca,2021/2022
"Salva Sevilla 40,  M(CL)",178,71,17(11),1510,5,3,2,-,0.9,84.2,0.1,-,6.52,Mallorca,2021/2022
"Martin Valjent 28,  D(C)",187,70,36,3183,-,-,4,-,0.3,81.2,1.7,-,6.49,Mallorca,2021/2022
"Manolo Reina 38,  GK",186,81,23,1892,-,-,5,1,-,60.3,0.3,3,6.47,Mallorca,2021/2022
"Brian Oliván 29,  D(CL)",177,73,24(4),2189,1,-,7,-,0.7,68.2,0.8,-,6.43,Mallorca,2021/2022
"Antonio Sánchez 26,  D(R),M(CR)",179,78,19(10),1622,1,-,3,-,0.6,79.3,0.4,1,6.42,Mallorca,2021/2022
"Lee Kang-In 23,  M(CLR),FW",174,72,15(15),1411,1,2,1,1,1.2,77.8,0.5,-,6.41,Mallorca,2021/2022
"Fer Niño 23,  FW",191,0,9(14),879,2,-,2,-,1,67.9,2,1,6.39,Mallorca,2021/2022
"Ángel Rodríguez 36,  FW",172,68,19(10),1551,4,2,4,-,1,73.3,0.7,-,6.37,Mallorca,2021/2022
"Franco Russo 29,  D(C)",185,78,17(2),1465,1,-,3,2,0.3,76.4,1.5,1,6.35,Mallorca,2021/2022
"Giovanni González 29,  D(CR)",173,73,3(6),364,1,-,1,-,0.3,75.8,0.7,-,6.35,Mallorca,2021/2022
"Rodrigo Battaglia 32,  M(C)",187,79,12(14),1176,-,-,3,1,0.2,83.7,1.3,-,6.33,Mallorca,2021/2022
"Amath Ndiaye 27,  AM(LR),FW",173,70,9(10),884,-,1,5,-,0.6,81.2,0.3,-,6.28,Mallorca,2021/2022
"Abdón Prats 31,  FW",181,81,8(17),636,3,-,4,-,0.7,67.5,1.2,-,6.27,Mallorca,2021/2022
"Clément Grenier 33,  M(CL)",186,72,0(5),57,1,-,1,-,0.2,74.4,0.2,-,6.23,Mallorca,2021/2022
"Javi Llabrés 21,  Forward",174,0,1(4),129,-,-,-,-,1,82.8,0.2,-,6.23,Mallorca,2021/2022
"Jordi Mboula 25,  AM(R)",183,74,5(6),433,-,-,2,-,0.5,64.5,0.9,-,6.19,Mallorca,2021/2022
"Sergio Rico 30,  GK",195,90,14,1260,-,-,-,-,-,62.9,0.1,-,6.13,Mallorca,2021/2022
"Aleix Febas 28,  AM(C)",171,61,1(3),115,-,-,1,-,-,86.8,0.3,-,6.06,Mallorca,2021/2022
"Joan Sastre 26,  D(R)",174,75,2(5),255,-,-,1,-,0.3,74.7,0.7,-,6.05,Mallorca,2021/2022
"Lago Junior 33,  M(L)",180,79,1(5),175,-,-,-,-,1,65,0.7,-,6.05,Mallorca,2021/2022
"Aleksandar Sedlar 32,  D(C)",178,79,3(7),401,-,-,3,1,-,81.7,0.8,-,6.02,Mallorca,2021/2022
"Matthew Hoppe 23,  FW",191,80,1(4),130,-,1,-,-,0.4,70.6,0.4,-,5.98,Mallorca,2021/2022
"Dominik Greif 26,  GK",197,82,1,90,-,-,-,-,-,56,-,-,5.86,Mallorca,2021/2022
"Josep Gayá 23,  Defender",0,0,1,59,-,-,-,-,-,82.1,-,-,4.74,Mallorca,2021/2022
"Rubén Alcaraz 32,  DMC",183,81,12(2),1106,2,-,7,-,1.6,85.5,1.6,-,7.01,Cadiz,2021/2022
"Alfonso Espino 32,  D(L)",172,71,37,3330,2,2,6,-,0.7,64.4,1.2,-,6.82,Cadiz,2021/2022
"Conan Ledesma 31,  GK",187,70,38,3420,-,-,4,-,-,47.4,0.4,3,6.8,Cadiz,2021/2022
"Oussama Idrissi 28,  AM(LR)",183,78,11(1),910,1,1,2,-,1.8,81.7,-,1,6.79,Cadiz,2021/2022
"Álvaro Negredo 38,  FW",186,71,24(10),2157,7,2,3,-,2,60,3.4,3,6.74,Cadiz,2021/2022
"Carlos Akapo 31,  D(LR),M(R)",179,70,21(4),1847,-,-,4,-,0.4,75.2,1.5,1,6.72,Cadiz,2021/2022
"Lucas Pérez 35,  AM(CR),FW",180,82,11(4),1061,3,2,1,-,1,81.6,0.1,1,6.68,Cadiz,2021/2022
"Iván Alejo 29,  AM(R)",184,73,11(9),1071,2,2,7,-,0.6,72,0.6,1,6.62,Cadiz,2021/2022
"Jens Jønsson 31,  D(C),DMC",182,78,17(5),1315,-,1,3,-,0.3,76.1,1.3,-,6.61,Cadiz,2021/2022
"Anthony Lozano 30,  AM(L),FW",185,74,21(10),1680,7,2,8,-,1.6,67.1,1.4,2,6.59,Cadiz,2021/2022
"Iza Carcelén 30,  D(R)",170,69,17(8),1546,-,1,2,-,0.4,78,0.6,2,6.57,Cadiz,2021/2022
"Álex Fernández 31,  M(CL),FW",182,72,22(10),2051,3,2,2,-,0.7,81.8,0.6,1,6.54,Cadiz,2021/2022
"Fali 30,  D(C),DMC",186,84,23(5),1813,-,2,6,-,0.5,76.7,1.1,-,6.54,Cadiz,2021/2022
"Rubén Sobrino 31,  AM(CLR),FW",185,73,19(14),1856,4,1,4,-,1,73.6,1.2,1,6.5,Cadiz,2021/2022
"Varazdat Haroyan 31,  D(C)",185,75,16(1),1439,1,-,9,-,0.2,77.1,1.7,-,6.49,Cadiz,2021/2022
"Luis Hernández 34,  D(CR)",183,75,15(1),1366,-,-,5,-,0.4,84.5,1,-,6.49,Cadiz,2021/2022
"Tomás Alarcón 25,  DMC",174,68,16(7),1425,-,1,5,-,0.7,76.2,0.7,-,6.44,Cadiz,2021/2022
"Alberto Perea 33,  AM(LR)",177,74,8(10),776,-,1,2,-,0.9,80.7,0.1,-,6.44,Cadiz,2021/2022
"Victor Chust 24,  D(C)",182,77,20(5),1830,-,-,2,-,0.4,84.3,1.2,-,6.42,Cadiz,2021/2022
"Fede San Emeterio 27,  DMC",174,68,10(2),836,-,-,3,-,-,81,0.9,-,6.34,Cadiz,2021/2022
"Raúl Parra 24,  D(CR)",187,82,1(1),88,-,-,-,-,-,56,-,-,6.33,Cadiz,2021/2022
"Salvi Sánchez 32,  AM(R)",175,64,17(6),1403,2,1,1,1,0.9,67.7,0.7,-,6.3,Cadiz,2021/2022
"Santiago Arzamendia 25,  D(L),M(L)",172,72,5(9),464,1,-,2,-,0.5,66.2,0.9,1,6.26,Cadiz,2021/2022
"José Mari Martín 36,  DMC",180,69,4(7),384,-,-,1,1,0.4,84,0.4,-,6.24,Cadiz,2021/2022
"Martín Calderón 25,  Midfielder",183,77,1(5),111,-,-,1,-,0.3,75.6,1,-,6.22,Cadiz,2021/2022
"Álvaro Jiménez 28,  M(R)",175,71,1(8),228,-,-,-,-,0.3,76.1,0.2,-,6.21,Cadiz,2021/2022
"Iván Chapela 24,  Forward",181,0,4(5),400,-,-,-,-,0.3,69.3,0.4,-,6.15,Cadiz,2021/2022
"Álvaro Bastida 19,  Midfielder",170,0,2(4),195,-,-,1,-,-,77.4,0.2,-,6.13,Cadiz,2021/2022
"Marcos Mauro 33,  D(C)",190,84,1(2),136,-,-,1,-,-,52,1.3,-,6.12,Cadiz,2021/2022
"Juan Cala 34,  D(C)",185,78,11(4),948,-,-,7,1,0.3,73.9,1.1,-,6.09,Cadiz,2021/2022
"Milutin Osmajic 24,  FW",186,0,2(8),251,-,-,-,-,0.4,54.3,1.2,-,6.06,Cadiz,2021/2022
"Florin Andone 30,  FW",180,78,1(4),174,-,-,1,-,0.6,65.8,1.4,-,6.06,Cadiz,2021/2022
"Pedro Benito 23,  Forward",182,0,0(1),31,-,-,-,-,-,75,-,-,5.81,Cadiz,2021/2022
"Luis Milla 29,  DMC",175,67,33(1),2785,3,3,4,-,0.6,83.6,0.9,1,6.84,Granada,2021/2022
"Darwin Machís 31,  AM(LR)",170,68,16(9),1381,4,2,2,-,1.5,71.4,0.5,1,6.73,Granada,2021/2022
"Luís Maximiano 25,  GK",190,82,35,3137,-,-,2,-,-,48.1,0.2,2,6.73,Granada,2021/2022
"Jorge Molina 41,  FW",188,72,19(16),1958,10,5,2,-,1.3,64.1,2.6,5,6.71,Granada,2021/2022
"Luis Suárez 26,  AM(L),FW",185,74,34(3),2857,8,4,6,-,2.3,67.3,1.5,2,6.68,Granada,2021/2022
"Maxime Gonalons 35,  D(C),M(C)",187,76,20(5),1556,-,2,6,-,0.4,84.5,1.4,2,6.61,Granada,2021/2022
"Rubén Rochina 33,  M(CLR)",182,76,8(7),739,1,3,3,-,1,72.8,0.4,1,6.61,Granada,2021/2022
"Luis Abram 28,  D(C)",181,76,6(2),560,-,-,2,-,0.3,84.8,0.9,-,6.6,Granada,2021/2022
"Antonio Puertas 32,  M(LR)",183,77,25(8),2272,6,1,4,-,1,72.5,1.5,1,6.59,Granada,2021/2022
"Álex Collado 24,  AM(CR)",177,66,13(4),1027,2,1,1,-,1,81.2,0.4,1,6.58,Granada,2021/2022
"Sergio Escudero 34,  D(L),M(L)",176,65,15(12),1429,2,1,6,-,0.8,71.5,1.2,-,6.5,Granada,2021/2022
"Domingos Duarte 29,  D(C)",192,80,19(2),1689,1,-,7,1,0.3,77.3,1.9,-,6.5,Granada,2021/2022
"Quini 34,  D(LR)",178,74,27(5),2305,-,1,11,-,0.5,69.6,0.8,-,6.49,Granada,2021/2022
"Carlos Neva 27,  D(L),M(L)",174,64,24(2),2115,-,-,1,-,0.2,72.2,0.8,-,6.48,Granada,2021/2022
"Germán Sánchez 37,  D(C)",186,79,25(7),2298,2,1,9,1,0.4,74.5,2,-,6.47,Granada,2021/2022
"Raúl Torrente 23,  D(C)",193,79,15(3),1283,-,-,5,-,0.2,72.4,1.2,-,6.46,Granada,2021/2022
"Dimitri Foulquier 31,  D(CLR),M(R)",183,72,2,180,-,-,-,-,-,60.5,0.5,-,6.46,Granada,2021/2022
"Víctor Díaz 35,  D(CLR)",184,71,19(4),1506,1,-,5,-,0.6,74.8,1.3,-,6.4,Granada,2021/2022
"Njegos Petrovic 24,  DMC",185,72,10(5),918,-,1,5,-,0.5,80,0.8,-,6.36,Granada,2021/2022
"Santiago Arias 32,  D(R),M(R)",178,72,4(8),434,1,-,1,-,0.3,78.3,0.8,-,6.36,Granada,2021/2022
"Ángel Montoro 35,  M(C)",181,72,13(11),1331,1,1,5,-,0.9,77.6,0.3,-,6.29,Granada,2021/2022
"Alberto Soro 25,  AM(LR)",173,64,7(9),575,-,-,-,-,0.4,75.5,0.6,-,6.27,Granada,2021/2022
"Aarón Escandell 28,  GK",185,71,4(1),284,-,-,1,1,-,51.3,-,-,6.27,Granada,2021/2022
"Myrto Uzuni 28,  AM(LR),FW",178,72,9(6),859,1,1,4,-,0.7,71.3,0.4,-,6.24,Granada,2021/2022
"Carlos Bacca 37,  FW",181,77,5(13),509,-,1,3,-,0.5,65.6,0.4,-,6.2,Granada,2021/2022
"Matías Arezo 21,  Forward",178,76,1(7),156,-,-,1,-,0.6,51.5,0.9,-,6.2,Granada,2021/2022
"Monchu 24,  DMC",173,68,7(7),665,-,-,3,1,0.6,80.4,0.8,-,6.18,Granada,2021/2022
"Isma Ruiz 23,  Midfielder",180,67,3(5),282,-,-,1,-,0.5,83.7,0.4,-,6.18,Granada,2021/2022
"Yan Eteki 26,  DMC",180,70,2(10),337,-,-,3,-,0.1,74.8,0.6,-,6.1,Granada,2021/2022
"Dani Raba 28,  AM(CR)",184,76,0(2),24,-,-,-,-,-,66.7,-,-,6.05,Granada,2021/2022
"Adrián Butzke 24,  FW",193,72,0(1),1,-,-,-,-,-,-,-,-,6,Granada,2021/2022
"Sergio Barcia 23,  Defender",186,82,1,77,-,-,-,-,-,36.4,1,-,5.62,Granada,2021/2022
"José Luís Morales 36,  D(R),M(CLR),FW",180,70,31(4),2727,13,7,7,-,2.3,72.8,0.5,6,6.96,Levante,2021/2022
"José Campaña 30,  M(CLR)",179,70,16(4),1429,2,2,6,1,0.7,85.9,0.9,1,6.75,Levante,2021/2022
"Jorge de Frutos 27,  AM(LR)",173,72,20(5),1766,4,7,4,-,1.8,70.5,0.3,2,6.7,Levante,2021/2022
"Marcelo Saracchi 25,  D(L)",172,69,2(2),186,-,1,2,-,-,81.9,0.3,-,6.69,Levante,2021/2022
"Shkodran Mustafi 31,  D(CR)",184,82,8(3),658,1,-,1,-,0.4,78.4,2.2,1,6.64,Levante,2021/2022
"Óscar Duarte 34,  D(C),DMC",186,88,20(3),1775,2,-,5,-,0.8,83.6,3,-,6.62,Levante,2021/2022
"Pepelu 25,  DMC",185,73,23(6),2016,-,-,9,-,0.5,81.1,1.1,-,6.61,Levante,2021/2022
"Enis Bardhi 28,  M(CLR),FW",172,67,17(13),1699,3,3,3,-,1.4,76.9,0.2,1,6.54,Levante,2021/2022
"Roger Martí 33,  FW",179,74,25(4),2124,7,3,8,-,1.7,69.6,1.1,1,6.53,Levante,2021/2022
"Gonzalo Melero 30,  M(C),FW",183,77,20(9),1697,7,2,5,-,0.8,85,1,2,6.5,Levante,2021/2022
"Jorge Miramón 34,  D(R),M(R)",175,74,22(7),1976,1,-,5,-,0.2,74.7,0.6,-,6.49,Levante,2021/2022
"Aitor Fernández 32,  GK",182,78,13,1167,-,-,1,1,-,65.1,0.2,1,6.49,Levante,2021/2022
"Rúben Vezo 29,  D(CR)",182,80,27(5),2420,-,-,4,-,0.6,83.6,1.6,-,6.45,Levante,2021/2022
"Carlos Clerc 32,  D(CL),M(L)",182,72,18(1),1518,-,-,6,-,0.1,77.4,0.8,1,6.44,Levante,2021/2022
"Coke 36,  D(CLR),M(R)",182,78,1(5),114,1,-,1,-,0.2,80.7,0.7,-,6.44,Levante,2021/2022
"Dani Cárdenas 26,  GK",186,80,24,2160,-,-,3,-,-,64.4,0.1,-,6.43,Levante,2021/2022
"Nemanja Radoja 31,  DMC",186,77,17(2),1224,-,-,3,-,0.3,84.1,0.9,-,6.4,Levante,2021/2022
"Rober Pier 29,  D(C),DMC",182,74,21(6),2009,1,-,3,1,0.3,79.9,1,-,6.4,Levante,2021/2022
"Son 29,  D(LR)",178,72,22(4),1979,1,-,5,1,0.5,73.2,0.4,-,6.39,Levante,2021/2022
"Mickaël Malsa 28,  DMC",178,69,11(15),1137,1,2,7,-,0.5,80.7,0.4,-,6.37,Levante,2021/2022
"Pablo Martínez 26,  M(C)",182,74,7(6),655,-,1,2,-,0.8,72,0.8,-,6.37,Levante,2021/2022
"Dani Gómez 25,  FW",178,69,11(17),1060,4,2,1,-,1.1,80.9,0.1,-,6.33,Levante,2021/2022
"Álex Primo 19,  Goalkeeper",0,0,1,90,-,-,-,-,-,80,-,-,6.26,Levante,2021/2022
"Nikola Vukcevic 32,  DMC",184,76,0(6),114,-,-,1,-,0.2,82.2,1,-,6.21,Levante,2021/2022
"Roberto Soldado 38,  FW",180,74,7(11),664,3,2,5,2,0.9,66.2,0.3,-,6.2,Levante,2021/2022
"Sergio Postigo 35,  D(C)",184,78,10(3),849,-,-,3,-,0.2,83.5,0.9,-,6.19,Levante,2021/2022
"Enric Franquesa 27,  Defender",174,70,6(10),618,-,-,1,-,0.1,73.9,0.5,-,6.18,Levante,2021/2022
"Alejandro Cantero 23,  FW",0,0,4(21),597,-,1,1,-,0.6,68.3,0.1,-,6.12,Levante,2021/2022
"Marc Pubill 20,  D(R)",190,86,5(6),512,-,1,1,-,0.5,79.2,0.5,-,6.1,Levante,2021/2022
"Martín Cáceres 36,  D(CLR),M(R)",180,77,9(1),670,-,-,2,-,-,82,0.7,-,6.09,Levante,2021/2022
"Omar Faraj 22,  Forward",0,0,0(1),3,-,-,-,-,-,-,-,-,6.01,Levante,2021/2022
"Joselu 33,  FW",192,80,35(2),3126,14,4,-,-,2.6,61.1,7.7,5,7.25,Deportivo Alaves,2021/2022
"Mamadou Loum 27,  DMC",193,80,26(6),2317,2,-,10,-,1,72.9,3.1,1,6.7,Deportivo Alaves,2021/2022
"Nahuel Tenaglia 28,  D(CR)",180,73,12(2),1073,-,-,2,-,0.4,59.9,1.6,-,6.68,Deportivo Alaves,2021/2022
"Gonzalo Escalante 30,  DMC",182,76,15(2),1307,5,-,6,1,0.9,66.8,2.1,-,6.67,Deportivo Alaves,2021/2022
"Rubén Duarte 28,  D(CL)",180,75,31(3),2630,-,4,10,1,0.3,67.7,1.6,-,6.65,Deportivo Alaves,2021/2022
"Matt Miazga 28,  D(C)",193,84,9(2),831,-,-,2,-,0.6,75.9,2.9,-,6.58,Deportivo Alaves,2021/2022
"Luis Rioja 30,  AM(LR)",175,68,36(1),3128,1,3,3,-,1.2,69.6,0.5,-,6.56,Deportivo Alaves,2021/2022
"Florian Lejeune 32,  D(C)",189,89,30,2700,-,-,7,1,0.7,78,2.4,-,6.5,Deportivo Alaves,2021/2022
"Víctor Laguardia 34,  D(C)",185,80,34,3044,3,2,9,-,0.4,75.2,1.9,1,6.5,Deportivo Alaves,2021/2022
"Fernando Pacheco 31,  GK",186,81,34,3054,-,-,1,-,-,59.7,0.1,1,6.49,Deportivo Alaves,2021/2022
"Antonio Sivera 27,  GK",184,75,3(1),276,-,-,1,-,-,58.2,-,-,6.48,Deportivo Alaves,2021/2022
"Manu García 26,  M(CL)",169,65,10(14),1075,-,1,3,-,0.3,78.7,0.1,-,6.45,Deportivo Alaves,2021/2022
"Alexandru Tirlea 23,  Defender",182,0,0(1),14,-,-,-,-,-,71.4,-,-,6.42,Deportivo Alaves,2021/2022
"Martín Aguirregabiria 27,  D(LR),M(R)",178,69,17(7),1619,-,1,4,-,0.2,68.4,1.3,-,6.42,Deportivo Alaves,2021/2022
"Toni Moya 26,  DMC",180,78,17(11),1386,-,1,2,-,0.4,75,0.4,1,6.36,Deportivo Alaves,2021/2022
"Jason 29,  M(LR)",178,65,10(4),683,-,1,1,-,0.6,58.8,0.6,1,6.36,Deportivo Alaves,2021/2022
"Jesús Owono 23,  GK",183,67,1,90,-,-,-,-,-,42.9,-,-,6.3,Deportivo Alaves,2021/2022
"Ximo Navarro 34,  D(CLR)",176,75,16(2),1351,-,-,4,1,0.6,74.4,0.5,1,6.29,Deportivo Alaves,2021/2022
"Édgar Méndez 34,  M(LR),FW",187,80,17(15),1614,1,1,6,-,0.8,62.5,1.1,-,6.29,Deportivo Alaves,2021/2022
"Tomás Pina 36,  M(C)",184,78,16(13),1444,-,-,4,-,0.2,78.5,1.1,-,6.24,Deportivo Alaves,2021/2022
"Tachi 26,  D(C)",184,72,2(3),238,-,-,1,-,-,62.8,0.8,-,6.2,Deportivo Alaves,2021/2022
"Miguel de la Fuente 24,  FW",180,77,10(12),828,1,1,2,-,1,66.4,0.6,-,6.19,Deportivo Alaves,2021/2022
"Facundo Pellistri 22,  AM(R)",175,69,6(15),665,-,-,-,-,0.3,77,0.4,-,6.18,Deportivo Alaves,2021/2022
"Saúl García 29,  Defender",183,75,0(1),3,-,-,-,-,-,33.3,-,-,6.17,Deportivo Alaves,2021/2022
"Pere Pons 31,  M(C)",177,70,17(10),1376,1,-,2,-,0.6,73.1,0.6,-,6.16,Deportivo Alaves,2021/2022
"Manu Vallejo 27,  FW",167,72,2(9),366,1,1,-,-,0.3,75.8,0.5,-,6.15,Deportivo Alaves,2021/2022
"John Guidetti 31,  FW",185,79,2(8),274,-,-,2,-,1,77.1,0.1,-,6.12,Deportivo Alaves,2021/2022
"Javi López 21,  D(L)",184,0,4(5),458,-,-,2,-,-,77.4,-,-,6.12,Deportivo Alaves,2021/2022
"Mamadou Sylla 30,  FW",184,84,4(9),391,-,-,1,-,0.2,61.9,0.8,-,6.11,Deportivo Alaves,2021/2022
"Unai Ropero 22,  Forward",187,72,0(1),11,-,-,-,-,-,100,-,-,6.08,Deportivo Alaves,2021/2022
"Tomás Mendes 19,  Midfielder",179,0,0(1),8,-,-,-,-,-,80,-,-,6.04,Deportivo Alaves,2021/2022
"Iván Martín 25,  M(CR)",178,0,2(4),166,-,-,-,-,0.2,82,0.5,-,5.99,Deportivo Alaves,2021/2022
"Marc Tenas 22,  Forward",0,0,0(3),51,-,-,2,-,-,73.7,0.3,-,5.88,Deportivo Alaves,2021/2022
