Player,Age,Position,CM,KG,Start,Sub,Mins,Goals,Assists,G+A,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
A.Luna,32,Defender,178,68,11,3,937,1,1,2,2,0,0.6,72.4,0.6,0,6.75,Sevilla,2011/2012,ESP,Spain
A.Luna,32,Defender,178,68,2,3,186,0,0,0,1,1,0,65.6,0,0,5.96,Sevilla,2012/2013,ESP,Spain
A.Luna,32,Defender,178,68,11,0,929,0,0,0,3,1,0.2,73,0.8,0,6.7,Mallorca,2012/2013,ESP,Spain
A.Luna,33,Defender,178,68,12,3,1003,0,1,1,2,0,0.1,71.2,0.5,0,6.59,Eibar,2015/2016,ESP,Spain
A.Luna,33,Defender,178,68,24,2,2117,1,5,6,3,0,0.1,71.4,1,2,6.99,Eibar,2016/2017,ESP,Spain
A.Luna,33,Defender,178,68,22,1,2021,0,2,2,5,0,0.2,69.9,0.7,0,6.7,Levante,2017/2018,ESP,Spain
A.Luna,33,Defender,178,68,14,2,1259,0,2,2,4,0,0.2,73,0.8,0,6.45,Levante,2018/2019,ESP,Spain
A.Lunin,25,Goalkeeper,191,80,4,1,364,0,0,0,0,0,0,61,0.4,0,6.82,Leganes,2018/2019,UKR,Ukraine
A.Lunin,25,Goalkeeper,191,80,2,0,180,0,0,0,0,0,0,85.1,0,1,7.32,Real Madrid,2021/2022,UKR,Ukraine
A.Lunin,25,Goalkeeper,191,80,7,0,630,0,0,0,0,0,0,88.5,0,0,6.46,Real Madrid,2022/2023,UKR,Ukraine
A.Luque,46,Forward,185,76,0,3,75,0,0,0,1,0,0.3,81.3,0,0,6.09,Malaga,2010/2011,ESP,Spain
A.Mabil,28,Forward,178,73,1,4,163,0,0,0,0,0,0.6,72.7,0.2,0,5.99,Cadiz,2022/2023,AUS,Australia
A.Mahmoud,23,Midfielder,189,75,1,2,150,0,0,0,1,0,0,86.8,1,0,6.41,Deportivo Alaves,2019/2020,MTN,Mauritania
A.Mahmoud,23,Midfielder,189,75,1,1,66,0,0,0,0,0,0,86.7,0.5,0,6.19,Deportivo Alaves,2020/2021,MTN,Mauritania
A.Malle,25,Forward,176,72,6,5,506,0,0,0,2,0,0.5,65.2,0.3,0,6.2,Granada,2016/2017,MLI,Mali
A.Mandi,32,Defender,184,78,25,1,2218,2,1,3,4,0,0.5,85.4,2,0,6.78,Real Betis,2016/2017,ALG,Algeria
A.Mandi,32,Defender,184,78,34,0,3025,1,0,1,9,1,0.4,91.9,1.8,1,6.84,Real Betis,2017/2018,ALG,Algeria
A.Mandi,32,Defender,184,78,34,1,3061,1,1,2,10,0,0.2,92.6,1.6,2,6.67,Real Betis,2018/2019,ALG,Algeria
A.Mandi,32,Defender,184,78,29,0,2578,0,0,0,10,0,0.4,89.7,2.1,0,6.64,Real Betis,2019/2020,ALG,Algeria
A.Mandi,32,Defender,184,78,27,1,2394,3,1,4,5,2,0.3,91,1.5,0,6.67,Real Betis,2020/2021,ALG,Algeria
A.Mandi,32,Defender,184,78,14,3,1374,1,0,1,3,0,0.6,93,1.5,0,6.63,Villarreal,2021/2022,ALG,Algeria
A.Mandi,32,Defender,184,78,16,5,1460,0,0,0,1,0,0.1,90.8,1,0,6.61,Villarreal,2022/2023,ALG,Algeria
A.Marchesin,36,Goalkeeper,188,82,19,0,1710,0,0,0,3,0,0,67.4,0.2,0,6.52,Celta Vigo,2022/2023,ARG,Argentina
A.Mari,22,Forward,183,78,0,5,81,1,0,1,1,0,0.4,40,0.4,0,6.2,Valencia,2022/2023,ESP,Spain
A.Marin,27,Defender,179,72,1,1,123,0,0,0,0,0,0.5,66.7,0,0,5.9,Almeria,2014/2015,ESP,Spain
A.Marin,27,Defender,181,73,4,0,346,0,0,0,1,0,0.3,79.8,0.8,0,7.24,Villarreal,2014/2015,ESP,Spain
A.Marin,27,Defender,181,73,10,1,925,0,0,0,1,0,0.1,75.6,0.7,0,7.14,Villarreal,2015/2016,ESP,Spain
A.Marin,27,Defender,181,73,11,2,914,0,0,0,3,0,0.5,70.8,1.3,0,6.5,Leganes,2016/2017,ESP,Spain
A.Marin,27,Defender,181,73,2,1,233,0,0,0,1,0,0,85.4,0.7,0,6.48,Villarreal,2017/2018,ESP,Spain
A.Marin,27,Defender,181,73,2,4,287,0,0,0,2,0,0.3,70.7,0.8,0,6.44,Deportivo Alaves,2018/2019,ESP,Spain
A.Marin,27,Defender,181,73,9,3,852,0,0,0,1,0,0.3,70.6,0.8,0,6.41,Deportivo Alaves,2019/2020,ESP,Spain
A.Marin,27,Defender,181,73,1,4,91,0,0,0,0,0,0.2,68.2,0.6,0,6.1,Deportivo Alaves,2020/2021,ESP,Spain
A.Marin,27,Defender,181,73,3,6,266,0,1,1,1,0,0.1,69.4,0.4,0,6.26,Granada,2020/2021,ESP,Spain
A.Martial,28,Forward,181,76,7,2,495,0,1,1,1,0,0.8,84.1,0.7,0,6.34,Sevilla,2021/2022,FRA,France
A.Martin,34,Defender,179,73,14,2,1191,0,0,0,5,1,0.3,83.8,1.4,0,6.54,Leganes,2016/2017,ESP,Spain
A.Martin,26,Defender,180,72,28,2,2587,0,0,0,5,0,0.1,77.2,0.7,1,6.88,Espanyol,2016/2017,ESP,Spain
A.Martin,26,Defender,180,72,31,1,2815,0,0,0,6,0,0.2,79.3,0.6,1,6.76,Espanyol,2017/2018,ESP,Spain
A.Martin,26,Defender,182,79,1,1,95,0,0,0,0,0,0,84.8,1,0,6.1,Cadiz,2020/2021,ESP,Spain
A.Martin,26,Defender,180,72,17,2,1540,0,3,3,1,0,0.3,82.3,0.8,0,6.58,Celta Vigo,2020/2021,ESP,Spain
A.Martin,24,Forward,177,64,1,6,182,0,0,0,0,0,0.7,63.6,0.3,0,5.96,Rayo Vallecano,2021/2022,ESP,Spain
A.Martin,23,Forward,176,78,1,4,85,0,0,0,0,0,0.6,79.1,0.4,0,6.23,Real Sociedad,2021/2022,ESP,Spain
A.Martin,24,Forward,177,64,3,6,203,0,0,0,1,0,0.4,57.4,0.6,0,6.2,Rayo Vallecano,2022/2023,ESP,Spain
A.Martin,23,Forward,176,78,0,3,39,0,0,0,0,0,0,60,0.3,0,6.21,Real Sociedad,2022/2023,ESP,Spain
A.Martinez,33,Defender,176,67,1,2,116,0,0,0,0,0,0.7,83.3,0.3,0,6.57,Real Betis,2011/2012,ESP,Spain
A.Martinez,33,Defender,176,67,11,2,1037,0,1,1,1,0,0.2,76.2,0.7,0,6.72,Real Betis,2012/2013,ESP,Spain
A.Martinez,33,Defender,176,67,11,3,967,0,0,0,2,0,0.6,72.2,0.9,0,6.42,Real Betis,2016/2017,ESP,Spain
A.Martinez,33,Defender,176,67,1,1,15,0,0,0,1,0,0.5,100,0,0,6.11,Granada,2019/2020,ESP,Spain
A.Martinez,20,Defender,181,72,32,1,2737,3,4,7,11,0,0.6,82.4,1.1,2,6.74,Girona,2022/2023,ESP,Spain
A.Martinuccio,36,Forward,173,62,5,8,498,1,0,1,2,0,1.2,77,0.2,0,6.36,Villarreal,2011/2012,ARG,Argentina
A.Medran Just,30,Midfielder,170,69,0,2,17,0,0,0,0,0,0.5,91.7,0,0,6.1,Real Madrid,2014/2015,ESP,Spain
A.Medran Just,30,Midfielder,170,69,16,4,1486,2,1,3,7,0,1.6,81.4,1.6,0,6.52,Getafe,2015/2016,ESP,Spain
A.Medran Just,30,Midfielder,170,69,10,6,949,2,0,2,3,0,0.8,83.8,0.3,0,6.44,Valencia,2016/2017,ESP,Spain
A.Medran Just,30,Midfielder,170,69,9,8,941,2,0,2,2,0,1,80.6,0.4,0,6.54,Deportivo Alaves,2017/2018,ESP,Spain
A.Medran Just,30,Midfielder,170,69,1,0,73,0,0,0,0,0,1,91.7,0,0,6.83,Valencia,2017/2018,ESP,Spain
A.Medran Just,30,Midfielder,170,69,12,9,1148,3,0,3,6,1,1.1,83.1,0.5,1,6.53,Rayo Vallecano,2018/2019,ESP,Spain
A.Menendez,32,Midfielder,181,67,2,0,180,0,0,0,1,0,1.5,61.4,3.5,0,7.5,Sporting Gijon,2011/2012,ESP,Spain
A.Menendez,32,Midfielder,181,67,11,10,1033,2,1,3,1,0,0.8,65.7,0.8,0,6.59,Sporting Gijon,2015/2016,ESP,Spain
A.Millan,24,Forward,185,73,0,1,1,0,0,0,0,0,0,0,0,0,5.97,Villarreal,2020/2021,ESP,Spain
A.Minero,38,Defender,175,71,17,5,1427,1,1,2,3,1,0.4,77.4,0.7,2,6.89,Real Zaragoza,2011/2012,ESP,Spain
A.Minero,38,Defender,175,71,35,0,3126,0,2,2,12,1,0.2,71.8,1.3,2,7.01,Real Zaragoza,2012/2013,ESP,Spain
A.Minero,38,Defender,175,71,14,8,1318,1,2,3,6,0,0.5,68.3,0.6,0,6.57,Eibar,2014/2015,ESP,Spain
A.Montoro,35,Midfielder,181,72,5,4,433,0,0,0,2,0,0.1,83.9,0.7,0,6.56,Las Palmas,2015/2016,ESP,Spain
A.Montoro,35,Midfielder,181,72,12,5,1107,0,0,0,1,0,0.2,90.1,0.4,0,6.49,Las Palmas,2016/2017,ESP,Spain
A.Montoro,35,Midfielder,181,72,11,4,975,2,5,7,6,0,0.9,80.7,0.2,2,6.89,Granada,2019/2020,ESP,Spain
A.Montoro,35,Midfielder,181,72,18,5,1371,1,1,2,7,0,0.7,76.6,0.3,0,6.51,Granada,2020/2021,ESP,Spain
A.Montoro,35,Midfielder,181,72,13,11,1331,1,1,2,5,0,0.9,77.6,0.3,0,6.29,Granada,2021/2022,ESP,Spain
A.Morata,31,Forward,190,84,0,1,1,0,0,0,0,0,0,50,0,0,6.08,Real Madrid,2010/2011,ESP,Spain
A.Morata,31,Forward,190,84,0,1,8,0,0,0,0,0,1,25,0,0,6.16,Real Madrid,2011/2012,ESP,Spain
A.Morata,31,Forward,190,84,5,7,399,2,1,3,3,0,1,63.3,1.7,1,6.68,Real Madrid,2012/2013,ESP,Spain
A.Morata,31,Forward,190,84,3,20,559,8,0,8,2,0,1.7,69.2,0.9,0,6.66,Real Madrid,2013/2014,ESP,Spain
A.Morata,31,Forward,190,84,14,12,1334,15,4,19,8,0,2.1,78.8,0.9,1,7.17,Real Madrid,2016/2017,ESP,Spain
A.Morata,31,Forward,190,84,13,2,1089,6,1,7,5,0,2,59.4,4.1,1,7.1,Atletico Madrid,2018/2019,ESP,Spain
A.Morata,31,Forward,190,84,25,9,2105,12,2,14,4,1,2,64.4,3.9,4,6.88,Atletico Madrid,2019/2020,ESP,Spain
A.Morata,31,Forward,190,84,23,13,1906,13,2,15,4,0,2,64.5,1.6,2,6.85,Atletico Madrid,2022/2023,ESP,Spain
A.Moreno,31,Defender,171,65,0,1,11,0,0,0,0,0,0,100,0,0,6.19,Sevilla,2011/2012,ESP,Spain
A.Moreno,31,Defender,171,65,12,3,1106,0,1,1,5,0,0.4,78,0.7,1,6.93,Sevilla,2012/2013,ESP,Spain
A.Moreno,31,Defender,171,65,27,1,2409,3,0,3,5,1,0.8,78.5,0.9,2,6.92,Sevilla,2013/2014,ESP,Spain
A.Moreno,30,Defender,179,68,4,7,457,0,0,0,0,0,0.5,76.7,0.3,0,6.31,Rayo Vallecano,2014/2015,ESP,Spain
A.Moreno,30,Defender,179,68,36,0,3140,1,1,2,5,0,0.7,76.3,0.8,1,6.73,Rayo Vallecano,2018/2019,ESP,Spain
A.Moreno,30,Defender,179,68,25,6,2267,0,4,4,5,0,0.8,78.5,0.6,0,6.58,Real Betis,2019/2020,ESP,Spain
A.Moreno,31,Defender,171,65,17,1,1475,0,0,0,6,0,0.5,86.7,0.7,0,6.63,Villarreal,2019/2020,ESP,Spain
A.Moreno,31,Defender,171,65,2,3,194,0,0,0,0,0,0.8,89,0,0,6.5,Villarreal,2020/2021,ESP,Spain
A.Moreno,30,Defender,179,68,20,3,1787,0,2,2,4,0,0.5,78.5,1,0,6.75,Real Betis,2020/2021,ESP,Spain
A.Moreno,31,Defender,171,65,13,11,1223,3,2,5,3,0,0.9,85.6,0.3,1,6.64,Villarreal,2021/2022,ESP,Spain
A.Moreno,30,Defender,179,68,28,2,2408,5,3,8,4,1,0.9,76.2,0.8,2,6.92,Real Betis,2021/2022,ESP,Spain
A.Moreno,31,Defender,171,65,14,10,1298,0,1,1,7,0,0.6,85.4,0.5,0,6.43,Villarreal,2022/2023,ESP,Spain
A.Moreno,30,Defender,179,68,15,0,1350,0,3,3,1,0,0.9,77.4,0.6,0,6.83,Real Betis,2022/2023,ESP,Spain
A.Mozo,28,Midfielder,165,66,0,1,45,0,0,0,0,0,0,77.8,1,0,6.29,Leganes,2017/2018,ESP,Spain
A.Mula,27,Forward,177,69,7,4,562,0,0,0,1,0,1.5,81.3,0.3,0,6.27,Malaga,2017/2018,ESP,Spain
A.Mumin,25,Defender,188,79,9,7,919,0,0,0,2,0,0.4,77.2,0.8,0,6.28,Rayo Vallecano,2022/2023,GHA,Ghana
A.Munoz,26,Defender,175,68,11,0,954,0,0,0,0,0,0.2,73.7,1.4,0,6.84,Real Sociedad,2018/2019,ESP,Spain
A.Munoz,26,Defender,175,68,11,4,980,0,0,0,1,0,0,80.7,1.4,0,6.39,Real Sociedad,2019/2020,ESP,Spain
A.Munoz,26,Defender,175,68,14,2,1210,0,1,1,6,0,0.3,71.2,0.9,0,6.57,Real Sociedad,2020/2021,ESP,Spain
A.Munoz,26,Defender,175,68,15,5,1345,0,0,0,2,1,0.4,78.6,1.3,0,6.48,Real Sociedad,2021/2022,ESP,Spain
A.Munoz,26,Defender,175,68,20,3,1758,0,1,1,2,0,0.3,80.2,1,0,6.62,Real Sociedad,2022/2023,ESP,Spain
A.Nahuelpan,36,Forward,190,97,15,15,1375,3,0,3,2,0,1.8,70.3,1.1,2,6.54,Racing Santander,2010/2011,ARG,Argentina
A.Nahuelpan,36,Forward,190,97,5,5,471,2,0,2,1,1,0.9,58.9,2.1,0,6.38,Racing Santander,2011/2012,ARG,Argentina
A.Ndiaye,34,Defender,189,90,16,0,1413,0,1,1,5,0,0.9,75.8,2.9,0,6.93,Real Betis,2013/2014,SEN,Senegal
A.Ndiaye,34,Defender,189,90,34,0,3010,2,0,2,6,0,0.7,79.7,1.8,4,7,Real Betis,2015/2016,SEN,Senegal
A.Ndiaye,34,Defender,189,90,1,6,112,0,1,1,1,0,0.1,64.9,0.3,0,6.15,Villarreal,2016/2017,SEN,Senegal
A.Ndiaye,34,Defender,189,90,1,1,100,0,0,0,0,0,0,88.9,1.5,0,6.35,Villarreal,2017/2018,SEN,Senegal
A.Ndiaye,27,Forward,173,70,36,1,2884,3,3,6,9,0,1.1,68,0.6,1,6.66,Getafe,2017/2018,SEN,Senegal
A.Ndiaye,27,Forward,173,70,13,2,1012,1,2,3,4,0,1,71.8,0.8,0,6.61,Getafe,2018/2019,SEN,Senegal
A.Ndiaye,27,Forward,173,70,0,7,60,0,0,0,0,0,0,64.7,0.1,0,6.09,Getafe,2019/2020,SEN,Senegal
A.Ndiaye,27,Forward,173,70,9,10,884,0,1,1,5,0,0.6,81.2,0.3,0,6.28,Mallorca,2021/2022,SEN,Senegal
A.Ndiaye,27,Forward,173,70,12,16,1220,2,0,2,2,1,0.8,74.1,0.3,0,6.29,Mallorca,2022/2023,SEN,Senegal
A.Negredo,38,Forward,186,71,29,9,2623,20,5,25,4,0,2.9,68.6,1.8,4,7.2,Sevilla,2010/2011,ESP,Spain
A.Negredo,38,Forward,186,71,28,2,2341,14,3,17,5,0,2.8,67,1.8,4,7.15,Sevilla,2011/2012,ESP,Spain
A.Negredo,38,Forward,186,71,34,2,3036,25,1,26,3,0,4.2,64.2,3.6,5,7.3,Sevilla,2012/2013,ESP,Spain
A.Negredo,38,Forward,186,71,14,16,1532,5,4,9,4,0,1.8,63.7,3.2,1,6.77,Valencia,2014/2015,ESP,Spain
A.Negredo,38,Forward,186,71,12,13,1148,5,2,7,0,0,1.6,63,2.7,0,6.56,Valencia,2015/2016,ESP,Spain
A.Negredo,38,Forward,186,71,29,6,2217,8,4,12,3,1,1.4,57.3,3.7,4,6.75,Cadiz,2020/2021,ESP,Spain
A.Negredo,38,Forward,186,71,24,10,2157,7,2,9,3,0,2,60,3.4,3,6.74,Cadiz,2021/2022,ESP,Spain
A.Negredo,38,Forward,186,71,9,12,756,1,2,3,0,0,1,61.4,1.5,1,6.35,Cadiz,2022/2023,ESP,Spain
A.Niguez,34,Forward,170,69,8,14,855,1,1,2,6,0,0.9,78.8,0.5,0,6.37,Elche,2013/2014,ESP,Spain
A.Niguez,34,Forward,170,69,15,6,1177,0,1,1,5,0,1.4,81.4,0.7,0,6.61,Elche,2014/2015,ESP,Spain
A.Noguera,34,Midfielder,173,68,0,2,6,0,0,0,0,0,0,75,0,0,6.09,Atletico Madrid,2010/2011,ESP,Spain
A.Nong,40,Forward,180,77,0,6,72,0,0,0,1,0,0.3,80,0.2,0,5.99,Levante,2013/2014,CMR,Cameroon
A.Nunez,36,Defender,176,70,0,1,61,0,0,0,0,0,0,70,0,0,6,Rayo Vallecano,2011/2012,ESP,Spain
A.Nyom,35,Defender,188,78,32,0,2826,0,0,0,12,0,0.4,75.8,0.5,2,6.84,Granada,2011/2012,CMR,Cameroon
A.Nyom,35,Defender,188,78,35,0,2960,0,2,2,9,0,0.5,70.8,0.7,0,6.89,Granada,2012/2013,CMR,Cameroon
A.Nyom,35,Defender,188,78,34,0,2869,0,2,2,9,0,0.3,75.9,0.9,1,6.83,Granada,2013/2014,CMR,Cameroon
A.Nyom,35,Defender,188,78,34,0,2989,1,0,1,9,0,0.3,75.3,1,0,7,Granada,2014/2015,CMR,Cameroon
A.Nyom,35,Defender,188,78,20,3,1712,1,1,2,8,1,0.2,75.6,1,1,6.65,Leganes,2018/2019,CMR,Cameroon
A.Nyom,35,Defender,188,78,31,3,2436,2,0,2,13,2,0.4,58.9,1.1,0,6.36,Getafe,2019/2020,CMR,Cameroon
A.Nyom,35,Defender,188,78,28,3,2334,0,2,2,10,1,0.3,64.1,1.7,1,6.45,Getafe,2020/2021,CMR,Cameroon
A.Nyom,35,Defender,188,78,3,2,244,0,0,0,1,0,0,65.6,1,0,6.26,Getafe,2021/2022,CMR,Cameroon
A.Ocio,47,Defender,187,80,3,1,282,0,0,0,1,0,0,74,0.5,0,6.88,Athletic Bilbao,2010/2011,ESP,Spain
A.Odriozola,28,Defender,176,66,15,0,1285,0,4,4,0,0,0.1,81.8,0.6,1,6.61,Real Sociedad,2016/2017,ESP,Spain
A.Odriozola,28,Defender,176,66,32,3,2918,0,4,4,2,1,0.2,88.5,0.1,0,6.53,Real Sociedad,2017/2018,ESP,Spain
A.Odriozola,28,Defender,176,66,14,0,1180,0,2,2,2,0,0.1,90.6,0.1,0,6.74,Real Madrid,2018/2019,ESP,Spain
A.Odriozola,28,Defender,176,66,4,0,344,0,1,1,1,1,0.5,91.1,0,0,6.49,Real Madrid,2019/2020,ESP,Spain
A.Odriozola,28,Defender,176,66,9,4,830,2,0,2,0,0,0.2,90.6,0.2,0,6.63,Real Madrid,2020/2021,ESP,Spain
A.Odriozola,28,Defender,176,66,0,3,36,0,0,0,0,0,0.3,100,0,0,6.25,Real Madrid,2022/2023,ESP,Spain
A.One,29,Defender,183,79,1,0,90,0,0,0,0,0,0,81.8,1,0,5.2,Deportivo La Coruna,2017/2018,ESP,Spain
A.Oroz,22,Forward,177,0,0,1,10,0,0,0,0,0,0,80,0,0,5.94,Osasuna,2019/2020,ESP,Spain
A.Oroz,22,Forward,177,0,23,8,2023,3,6,9,6,0,0.7,80.3,0.5,3,6.63,Osasuna,2022/2023,ESP,Spain
A.Ortola,30,Goalkeeper,187,74,2,0,180,0,0,0,0,0,0,58.1,0,0,6.79,Deportivo Alaves,2016/2017,ESP,Spain
A.Ortuno,33,Forward,184,77,2,3,248,0,1,1,0,0,0.8,57.6,0.8,0,6.14,Granada,2014/2015,ESP,Spain
A.Otegui,26,Midfielder,174,67,0,3,44,0,0,0,0,0,0,63.6,0.3,0,6.02,Osasuna,2016/2017,ESP,Spain
A.Ozbiliz,34,Forward,175,72,1,2,99,0,1,1,1,0,0.3,77.8,0.3,0,6.25,Rayo Vallecano,2015/2016,ARM,Armenia
A.Palaversa,23,Defender,187,77,0,2,7,0,0,0,0,0,0,57.1,0,0,6.21,Getafe,2020/2021,CRO,Croatia
A.Palop,50,Goalkeeper,184,75,19,0,1636,0,0,0,2,1,0,57.1,0.1,0,6.65,Sevilla,2010/2011,ESP,Spain
A.Palop,50,Goalkeeper,184,75,13,0,1170,0,0,0,1,0,0,64.1,0.3,1,7.51,Sevilla,2011/2012,ESP,Spain
A.Palop,50,Goalkeeper,184,75,15,1,1405,0,0,0,1,0,0,67.5,0.4,2,6.69,Sevilla,2012/2013,ESP,Spain
A.Pantic,31,Defender,184,77,6,1,506,0,0,0,0,0,0.1,83.2,1.6,0,6.66,Villarreal,2013/2014,SRB,Serbia
A.Pantic,31,Defender,184,77,27,2,2368,0,0,0,6,1,0.4,77.9,2.7,1,6.77,Cordoba,2014/2015,SRB,Serbia
A.Pantic,31,Defender,184,77,18,2,1677,0,0,0,6,0,0.5,64.1,2.8,1,6.77,Eibar,2015/2016,SRB,Serbia
A.Pantic,31,Defender,184,77,1,1,154,0,0,0,1,0,0.5,64.9,1,0,6.68,Deportivo Alaves,2016/2017,SRB,Serbia
A.Paredes,23,Defender,186,76,9,7,854,0,0,0,3,0,0.5,89.7,1.3,0,6.27,Athletic Bilbao,2022/2023,ESP,Spain
A.Pato,34,Midfielder,175,72,11,3,882,2,1,3,0,0,2,68.8,0.7,1,6.64,Villarreal,2016/2017,BRA,Brazil
A.Paz,44,Defender,178,75,29,0,2429,2,0,2,7,0,0.5,76.4,1.7,1,6.85,Hercules,2010/2011,ESP,Spain
A.Pedraza,27,Defender,184,73,0,2,42,0,0,0,1,0,0.5,63.6,0.5,0,6.12,Villarreal,2014/2015,ESP,Spain
A.Pedraza,27,Defender,184,73,2,0,107,0,0,0,0,0,0.5,68.4,0,0,6.42,Villarreal,2015/2016,ESP,Spain
A.Pedraza,27,Defender,184,73,27,6,2441,3,5,8,5,0,1.3,68.4,0.6,1,6.72,Deportivo Alaves,2017/2018,ESP,Spain
A.Pedraza,27,Defender,184,73,22,12,2089,3,3,6,3,0,1.1,75.8,0.8,2,6.72,Villarreal,2018/2019,ESP,Spain
A.Pedraza,27,Defender,184,73,15,6,1350,1,0,1,3,0,0.7,76.6,0.6,0,6.54,Real Betis,2019/2020,ESP,Spain
A.Pedraza,27,Defender,184,73,24,5,2102,1,2,3,8,0,0.8,80.3,1.1,1,6.64,Villarreal,2020/2021,ESP,Spain
A.Pedraza,27,Defender,184,73,19,9,1706,4,4,8,2,0,0.8,77.2,0.5,4,6.86,Villarreal,2021/2022,ESP,Spain
A.Pedraza,27,Defender,184,73,20,6,1636,0,3,3,5,0,1,81.5,0.5,0,6.65,Villarreal,2022/2023,ESP,Spain
A.Pedrosa,25,Defender,176,69,8,4,760,1,0,1,1,0,0.5,81.6,0.3,1,6.63,Espanyol,2018/2019,ESP,Spain
A.Pedrosa,25,Defender,176,69,11,9,1082,1,0,1,3,0,0.6,77.1,0.5,0,6.32,Espanyol,2019/2020,ESP,Spain
A.Pedrosa,25,Defender,176,69,2,5,226,0,0,0,0,0,0.1,83.6,0.1,0,6.4,Espanyol,2022/2023,ESP,Spain
A.Pedrosa,25,Defender,176,69,31,0,2723,1,1,2,8,0,0.8,77.8,0.5,1,6.68,Espanyol,2021/2022,ESP,Spain
A.Penaranda,26,Forward,185,83,21,2,1678,5,3,8,8,0,1,75.8,0.5,0,6.62,Granada,2015/2016,VEN,Venezuela
A.Penaranda,26,Forward,185,83,1,2,171,0,0,0,1,0,0,78.4,0.7,0,6.12,Malaga,2016/2017,VEN,Venezuela
A.Penaranda,26,Forward,185,83,11,2,807,0,0,0,3,0,1.6,79.8,1.3,0,6.38,Malaga,2017/2018,VEN,Venezuela
A.Perea,33,Forward,177,74,0,1,10,0,0,0,0,0,1,42.9,0,0,6.5,Rayo Vallecano,2011/2012,ESP,Spain
A.Perea,33,Forward,177,74,1,3,141,0,0,0,0,0,0.3,85.3,0.3,0,6.52,Rayo Vallecano,2012/2013,ESP,Spain
A.Perea,33,Forward,177,74,5,3,439,1,0,1,0,0,1,77.9,0.4,0,6.5,Rayo Vallecano,2013/2014,ESP,Spain
A.Perea,33,Forward,177,74,16,11,1552,2,3,5,0,0,1,79,0.1,1,6.73,Cadiz,2020/2021,ESP,Spain
A.Perea,33,Forward,177,74,8,10,776,0,1,1,2,0,0.9,80.7,0.1,0,6.44,Cadiz,2021/2022,ESP,Spain
A.Perea,33,Forward,177,74,1,0,46,0,0,0,0,0,0,90.9,0,0,6.34,Cadiz,2022/2023,ESP,Spain
A.Pereira ,38,Defender,180,78,6,0,412,0,0,0,2,1,0.3,61.2,1,0,6.12,Getafe,2015/2016,URY,Uruguay
A.Pereira,28,Midfielder,178,71,34,1,2830,5,3,8,10,1,2.1,76.1,0.7,2,6.81,Granada,2016/2017,BRA,Brazil
A.Pereira,28,Midfielder,178,71,12,11,1078,1,3,4,5,0,0.6,71.6,0.6,1,6.54,Valencia,2017/2018,BRA,Brazil
A.Perez,32,Defender,191,88,1,1,121,0,0,0,0,0,0,76.5,0,0,6.98,Getafe,2011/2012,ESP,Spain
A.Perez,30,Forward,178,72,17,2,1395,3,1,4,3,0,1.8,81,0.4,1,6.87,Real Betis,2022/2023,ESP,Spain
A.Petxa,27,Defender,179,67,1,16,401,0,0,0,4,0,0.1,75.2,0.4,0,6.15,Athletic Bilbao,2021/2022,ESP,Spain
A.Pinter,35,Defender,191,76,4,5,370,0,0,0,2,1,0.2,72.1,0.7,0,6.17,Real Zaragoza,2010/2011,HUN,Hungary
A.Pinter,35,Defender,191,76,14,3,1258,0,0,0,6,0,0.7,75.5,1.8,1,7.07,Real Zaragoza,2011/2012,HUN,Hungary
A.Pinter,35,Defender,191,76,16,2,1358,0,0,0,5,0,0.7,75.2,1.6,0,6.72,Real Zaragoza,2012/2013,HUN,Hungary
A.Pozo,25,Defender,174,70,24,6,2187,0,0,0,4,0,0.4,73.8,0.4,0,6.31,Eibar,2018/2019,ESP,Spain
A.Pozo,25,Defender,174,70,0,3,34,0,0,0,0,0,0,76.9,0,0,5.95,Sevilla,2019/2020,ESP,Spain
A.Pozo,25,Defender,174,70,16,3,1498,1,2,3,0,0,0.4,78.4,0.5,0,6.6,Mallorca,2019/2020,ESP,Spain
A.Pozo,25,Defender,174,70,24,6,2187,0,0,0,4,0,0.4,73.8,0.4,0,6.31,Eibar,2020/2021,ESP,Spain
A.Pozo,25,Defender,174,70,20,10,1878,0,3,3,2,0,0.3,73,0.4,0,6.48,Almeria,2022/2023,ESP,Spain
A.Pozuelo,32,Midfielder,170,75,10,8,1032,2,2,4,0,1,1.3,80.2,0.4,0,6.68,Real Betis,2011/2012,ESP,Spain
A.Pozuelo,32,Midfielder,170,75,4,7,429,1,0,1,1,0,0.6,82.4,0.2,0,6.32,Real Betis,2012/2013,ESP,Spain
A.Pozuelo,32,Midfielder,170,75,3,8,421,0,0,0,0,0,0.7,87.1,0.4,0,6.24,Rayo Vallecano,2014/2015,ESP,Spain
A.Prats,31,Forward,181,81,0,1,10,0,0,0,0,0,0,50,1,0,6.06,Mallorca,2011/2012,ESP,Spain
A.Prats,31,Forward,181,81,0,20,261,0,0,0,1,0,0.6,65.2,0.6,0,5.99,Mallorca,2019/2020,ESP,Spain
A.Prats,31,Forward,181,81,8,17,636,3,0,3,4,0,0.7,67.5,1.2,0,6.27,Mallorca,2021/2022,ESP,Spain
A.Prats,31,Forward,181,81,2,24,398,1,1,2,1,0,0.2,63.7,0.5,0,6.14,Mallorca,2022/2023,ESP,Spain
