Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Joselu 33,  FW",192,80,31(5),2786,11,2,6,-,2.4,52,8.7,10,7.22,Deportivo Alaves,2019/2020
"Roberto Jiménez 38,  GK",192,94,8(1),789,-,-,1,-,0.1,49.3,0.3,-,6.82,Deportivo Alaves,2019/2020
"Lucas Pérez 35,  AM(CR),FW",180,82,29(5),2504,11,5,4,-,1.4,71.1,0.3,2,6.71,Deportivo Alaves,2019/2020
"Aleix Vidal 34,  D(R),M(LR)",177,70,26(3),2178,2,4,6,-,0.8,77,0.4,-,6.69,Deportivo Alaves,2019/2020
"Rodrigo Ely 30,  D(C)",188,83,24(1),2126,2,-,9,1,0.2,75.5,3.6,-,6.68,Deportivo Alaves,2019/2020
"Tomás Pina 36,  M(C)",184,78,17(3),1350,1,-,4,1,0.1,80,2.2,-,6.67,Deportivo Alaves,2019/2020
"Mubarak Wakaso 33,  M(CLR)",171,66,15(1),1289,-,-,10,1,0.9,75,1.2,-,6.65,Deportivo Alaves,2019/2020
"Ximo Navarro 34,  D(CLR)",176,75,22(1),1904,-,-,8,-,0.3,75.4,1.5,-,6.61,Deportivo Alaves,2019/2020
"Rubén Duarte 28,  D(CL)",180,75,30(1),2663,-,1,11,-,0.6,67.7,1.8,-,6.57,Deportivo Alaves,2019/2020
"Víctor Camarasa 29,  M(CR)",183,76,15(2),1300,-,1,1,-,0.5,81.3,0.6,-,6.53,Deportivo Alaves,2019/2020
"Fernando Pacheco 31,  GK",186,81,27,2359,-,-,-,1,-,53.5,0.1,1,6.52,Deportivo Alaves,2019/2020
"Víctor Laguardia 34,  D(C)",185,80,31,2658,1,2,9,1,0.3,72.4,2.1,-,6.49,Deportivo Alaves,2019/2020
"Abdallahi Mahmoud 23,  Midfielder",189,75,1(2),150,-,-,1,-,-,86.8,1,-,6.41,Deportivo Alaves,2019/2020
"Adrián Marín 27,  D(L),M(L)",181,73,9(3),852,-,-,1,-,0.3,70.6,0.8,-,6.41,Deportivo Alaves,2019/2020
"Oliver Burke 26,  AM(CLR),FW",188,74,14(17),1424,1,2,2,-,0.7,67.4,1.3,1,6.39,Deportivo Alaves,2019/2020
"Manu García 37,  DMC",182,74,22(8),1967,-,-,9,1,0.6,72.1,2.7,-,6.36,Deportivo Alaves,2019/2020
"Martín Aguirregabiria 27,  D(LR),M(R)",178,69,23(8),2097,1,1,5,1,0.1,67.3,0.8,-,6.33,Deportivo Alaves,2019/2020
"Luis Rioja 30,  AM(LR)",175,68,19(9),1642,-,-,3,-,0.3,76.1,0.4,-,6.32,Deportivo Alaves,2019/2020
"Lisandro Magallán 30,  D(C)",185,79,13(4),1197,1,1,4,-,0.4,77,1.9,1,6.27,Deportivo Alaves,2019/2020
"Édgar Méndez 34,  M(LR),FW",187,80,10(6),866,1,-,3,-,0.5,64.2,0.8,-,6.27,Deportivo Alaves,2019/2020
"Borja Sainz 23,  AM(L)",178,75,5(14),565,1,-,1,-,0.5,77.2,0.4,-,6.21,Deportivo Alaves,2019/2020
"Ljubomir Fejsa 35,  DMC",185,80,11(2),792,-,-,2,-,0.1,80.5,1.4,-,6.19,Deportivo Alaves,2019/2020
"Pere Pons 31,  M(C)",177,70,7(23),1071,1,1,3,-,0.1,74,0.6,-,6.16,Deportivo Alaves,2019/2020
"Tachi 26,  D(C)",184,72,2(4),236,-,-,1,-,-,80.9,0.2,-,6.15,Deportivo Alaves,2019/2020
"Paulino de la Fuente 26,  Forward",181,65,0(3),73,-,-,-,-,-,69.6,0.7,-,6.14,Deportivo Alaves,2019/2020
"John Guidetti 31,  FW",185,79,1(4),95,-,-,-,-,0.4,62.5,0.2,-,6.12,Deportivo Alaves,2019/2020
"Antonio Sivera 27,  GK",184,75,3,270,-,-,1,-,-,55.4,0.7,-,6.06,Deportivo Alaves,2019/2020
"Burgui 30,  AM(LR)",184,75,0(2),20,-,-,-,-,-,57.1,-,-,6.02,Deportivo Alaves,2019/2020
"Puma Rodríguez 25,  AM(LR)",180,77,0(1),21,-,-,-,-,1,50,-,-,6.01,Deportivo Alaves,2019/2020
"Javi López 21,  D(L)",184,0,1,90,-,-,-,-,-,82.4,-,-,5.97,Deportivo Alaves,2019/2020
"Javi Muñoz 29,  M(C)",175,69,1,53,-,-,-,-,-,71.4,-,-,5.8,Deportivo Alaves,2019/2020
"Rafinha 32,  M(CLR)",174,71,25(4),2121,4,1,5,-,1.1,87.1,0.9,4,7.13,Celta Vigo,2019/2020
"Iago Aspas 36,  AM(CR),FW",176,67,37,3268,14,3,9,-,2.3,77,0.8,2,6.99,Celta Vigo,2019/2020
"Jeison Murillo 31,  D(C)",182,78,17(1),1529,1,-,5,-,0.5,86.6,3.2,1,6.97,Celta Vigo,2019/2020
"Denis Suárez 30,  M(CLR)",176,69,20(6),1636,1,5,3,-,0.7,80.9,0.2,1,6.86,Celta Vigo,2019/2020
"Okay Yokuslu 30,  D(C),DMC",190,79,24(2),1979,-,2,6,-,0.5,81.3,3.2,1,6.82,Celta Vigo,2019/2020
"Néstor Araújo 32,  D(C)",188,92,32(2),2892,1,2,10,-,0.4,84.9,2.5,-,6.76,Celta Vigo,2019/2020
"Hugo Mallo 32,  D(CR),M(R)",173,69,22(5),1968,-,1,7,-,0.2,79.3,1.6,2,6.7,Celta Vigo,2019/2020
"Lucas Olaza 29,  D(L),M(L)",173,68,35,3143,1,3,5,-,0.5,77.6,1,-,6.68,Celta Vigo,2019/2020
"Kevin Vázquez 30,  D(R),M(R)",173,72,16(1),1332,-,-,6,-,0.1,78.2,1.4,-,6.66,Celta Vigo,2019/2020
"Rubén Blanco 28,  GK",188,70,33,2961,-,-,4,-,-,58.5,0.3,2,6.61,Celta Vigo,2019/2020
"Joseph Aidoo 28,  D(C)",184,80,27(5),2500,-,1,4,-,0.3,86.3,1.6,-,6.59,Celta Vigo,2019/2020
"Santi Mina 28,  AM(LR),FW",185,79,21(13),1942,6,3,4,-,1.4,70.9,2.6,1,6.55,Celta Vigo,2019/2020
"Fedor Smolov 34,  AM(CL),FW",187,80,10(4),749,2,-,4,-,1.1,69.5,1.1,-,6.49,Celta Vigo,2019/2020
"Iker Losada 22,  Midfielder",175,70,0(2),11,1,-,-,-,0.5,77.8,0.5,-,6.48,Celta Vigo,2019/2020
"Pione Sisto 29,  AM(CLR),FW",171,64,8(13),887,2,-,2,-,1.4,82.7,0.2,-,6.44,Celta Vigo,2019/2020
"Nolito 37,  AM(CL)",175,65,2(6),323,2,1,1,1,0.9,72.4,-,1,6.43,Celta Vigo,2019/2020
"Stanislav Lobotka 29,  DMC",170,68,17,1391,-,-,1,-,0.5,88.8,0.8,-,6.41,Celta Vigo,2019/2020
"Brais Méndez 27,  AM(CR),FW",187,76,16(16),1477,-,2,4,-,0.8,77,1.2,-,6.39,Celta Vigo,2019/2020
"Filip Bradaric 32,  DMC",186,78,7(7),710,-,-,2,1,0.3,78.1,0.9,-,6.37,Celta Vigo,2019/2020
"Fran Beltrán 25,  DMC",170,66,22(6),1835,1,-,2,1,0.5,88.8,0.3,1,6.37,Celta Vigo,2019/2020
"Iván Villar 26,  GK",183,76,3(1),279,-,-,-,-,-,65.4,-,-,6.35,Celta Vigo,2019/2020
"David Juncà 30,  D(L)",175,67,3,259,-,-,1,-,-,78.6,1,-,6.26,Celta Vigo,2019/2020
"David Costas 28,  D(C)",184,71,3(3),334,-,-,1,-,0.2,89.7,1,-,6.22,Celta Vigo,2019/2020
"Jacobo González 26,  Forward",173,66,1(1),83,-,-,1,-,-,70,-,-,6.18,Celta Vigo,2019/2020
"Jorge Sáenz 27,  D(C)",192,75,5(2),372,-,-,3,1,-,81.2,1.3,-,6.15,Celta Vigo,2019/2020
"Sergio Álvarez 37,  GK",180,75,4,182,-,-,3,-,-,68.8,-,-,6.13,Celta Vigo,2019/2020
"Pape Cheikh 26,  DMC",180,68,6(10),594,-,1,4,1,0.1,89.6,0.3,-,6.13,Celta Vigo,2019/2020
"Juan Hernández 29,  Forward",186,75,1(4),86,-,-,-,-,0.2,55.6,-,-,6.11,Celta Vigo,2019/2020
"Sergio Bermejo 26,  Forward",170,68,0(1),4,-,-,-,-,-,100,-,-,6.08,Celta Vigo,2019/2020
"Gabriel Fernández 29,  FW",186,80,5(15),554,1,1,3,1,0.4,66,1.1,-,6.08,Celta Vigo,2019/2020
"Kévin Rodrigues 30,  D(L),M(L)",170,70,22(4),1934,1,2,4,1,0.9,73.2,0.8,2,6.82,Leganes,2019/2020
"Youssef En-Nesyri 26,  FW",188,73,15(3),1385,4,2,2,-,2.2,57.3,4,-,6.81,Leganes,2019/2020
"Óscar Rodríguez 25,  AM(CLR)",174,67,22(8),1925,9,2,6,1,2.1,73.7,0.7,4,6.81,Leganes,2019/2020
"Martin Braithwaite 32,  AM(CLR),FW",180,77,21(3),1936,6,2,3,-,1.8,68.1,2.1,1,6.73,Leganes,2019/2020
"Unai Bustinza 32,  D(CR)",175,74,31(2),2691,-,1,8,-,0.2,69.1,2.6,2,6.7,Leganes,2019/2020
"Guido Carrillo 32,  FW",191,87,13(11),1210,1,2,2,-,1.5,63.4,5.4,1,6.69,Leganes,2019/2020
"Dimitrios Siovas 35,  D(C)",192,83,24(1),1924,-,-,7,-,0.5,69.7,3.2,1,6.68,Leganes,2019/2020
"Kenneth Omeruo 30,  D(C)",185,81,22(1),1878,1,-,5,-,0.2,70.5,3,1,6.68,Leganes,2019/2020
"Rubén Pérez 34,  M(C)",178,73,25(1),2196,1,1,10,-,0.8,77.8,1.3,-,6.64,Leganes,2019/2020
"Roberto Rosales 35,  D(R),M(R)",174,73,21(4),1875,-,1,7,-,0.4,71.1,1,1,6.6,Leganes,2019/2020
"Roque Mesa 34,  DMC",172,74,22(7),2018,1,3,11,-,0.9,84.2,0.4,-,6.59,Leganes,2019/2020
"Ibrahim Amadou 30,  D(C),DMC",183,81,9(1),772,-,-,2,-,0.5,80.7,2.1,-,6.58,Leganes,2019/2020
"Iván Cuéllar 39,  GK",187,76,27,2430,-,-,2,1,-,43.9,0.4,1,6.52,Leganes,2019/2020
"Jonathan Silva 29,  D(CL),M(L)",178,72,32(1),2787,1,2,13,1,0.6,72.2,1.2,1,6.51,Leganes,2019/2020
"Javier Avilés 26,  Forward",181,75,1(8),180,1,1,1,-,0.6,78.8,0.2,-,6.49,Leganes,2019/2020
"Chidozie Awaziem 27,  D(CR)",189,78,21(5),1994,-,-,10,-,0.4,74.6,1.7,-,6.45,Leganes,2019/2020
"Roger Assalé 30,  AM(CR),FW",167,65,2(12),524,2,1,1,-,0.8,82.8,0.2,-,6.43,Leganes,2019/2020
"Bryan Gil 23,  AM(CLR)",175,60,4(8),554,1,-,2,-,1.2,70.9,0.2,-,6.43,Leganes,2019/2020
"Recio 33,  M(C)",183,74,18(7),1573,-,-,11,-,1,87.5,0.2,-,6.41,Leganes,2019/2020
"Aitor Ruibal 28,  D(R),M(LR)",176,74,13(12),1218,-,-,5,-,0.6,77.5,0.2,-,6.41,Leganes,2019/2020
"Christian Rivera 26,  M(C)",191,87,3(2),309,-,-,3,-,0.2,83.3,1.2,-,6.33,Leganes,2019/2020
"Miguel Ángel Guerrero 33,  FW",182,77,9(4),793,1,-,-,-,1.1,76.7,1.8,-,6.31,Leganes,2019/2020
"Rodri Tarín 27,  D(C)",184,76,12(2),952,-,-,1,-,0.1,76,1.1,-,6.31,Leganes,2019/2020
"José Arnaiz 28,  AM(L),FW",175,70,2(10),329,-,-,2,-,0.8,81.9,0.1,-,6.23,Leganes,2019/2020
"Manuel Garrido 23,  Forward",0,0,2(2),116,-,-,1,-,0.3,64.3,2,-,6.13,Leganes,2019/2020
"Javier Eraso 34,  AM(CR)",180,71,11(9),817,-,-,3,-,0.5,80.1,0.6,-,6.12,Leganes,2019/2020
"Marc Navarro 28,  D(R)",188,79,3(1),220,-,-,1,-,1.3,67.2,0.8,-,6.08,Leganes,2019/2020
"Juan Soriano 26,  GK",185,78,11,990,-,-,2,-,0.1,44.8,0.3,-,6.05,Leganes,2019/2020
"Sabin Merino 32,  AM(L),FW",187,78,1(1),78,-,-,-,-,-,71.4,0.5,-,6.01,Leganes,2019/2020
"Ante Budimir 32,  FW",190,75,33(2),2782,13,2,12,-,1.6,64,4.7,3,6.92,Mallorca,2019/2020
"Cucho Hernández 24,  AM(CLR),FW",175,73,17(5),1494,5,1,3,1,2,68.2,2.6,2,6.86,Mallorca,2019/2020
"Dani Rodríguez 35,  AM(CLR)",178,71,36(1),3048,5,2,7,-,1.4,82.8,0.9,2,6.77,Mallorca,2019/2020
"Takefusa Kubo 22,  AM(CLR),FW",173,64,23(12),2309,4,4,4,-,1.6,75.3,0.3,1,6.75,Mallorca,2019/2020
"Salva Sevilla 40,  M(CL)",178,71,31(4),2580,5,3,8,1,1,87,0.5,-,6.67,Mallorca,2019/2020
"Manolo Reina 38,  GK",186,81,36,3240,-,-,4,-,-,56.9,0.2,1,6.66,Mallorca,2019/2020
"Fran Gámez 32,  D(LR)",174,71,18(5),1766,-,1,5,-,0.6,75.2,0.5,1,6.63,Mallorca,2019/2020
"Álex Pozo 25,  D(R),M(R)",174,70,16(3),1498,1,2,-,-,0.4,78.4,0.5,-,6.6,Mallorca,2019/2020
"Iddrisu Baba 28,  DMC",185,77,35(1),2914,-,-,6,-,0.4,80.9,1.8,-,6.59,Mallorca,2019/2020
"Lumor Agbenyenu 27,  D(L),M(L)",175,70,20(3),1808,1,-,3,1,0.6,74.7,0.8,-,6.52,Mallorca,2019/2020
"Aleix Febas 28,  AM(C)",171,61,22(7),1700,-,3,4,-,0.3,85,0.1,-,6.49,Mallorca,2019/2020
"Antonio Raíllo 32,  D(C)",187,80,32,2779,1,-,7,1,0.4,82.6,2.2,-,6.43,Mallorca,2019/2020
"Martin Valjent 28,  D(C)",187,70,36,3184,-,-,6,-,0.4,82.7,1.5,-,6.42,Mallorca,2019/2020
"Lago Junior 33,  M(L)",180,79,24(11),2192,4,-,3,-,1.2,75.4,1.4,-,6.4,Mallorca,2019/2020
"Xisco Campos 42,  Defender",180,77,5(5),469,-,1,2,-,0.4,74.5,1.9,-,6.36,Mallorca,2019/2020
"Leonárdo Koútris 28,  D(L)",175,71,1(1),93,-,-,-,-,-,71.1,1.5,-,6.33,Mallorca,2019/2020
"Aleksandar Trajkovski 31,  AM(CLR),FW",179,78,1(13),319,-,-,-,-,0.7,82.2,0.1,-,6.3,Mallorca,2019/2020
"Joan Sastre 26,  D(R)",174,75,16(3),1362,-,2,4,-,0.8,70.7,0.6,-,6.3,Mallorca,2019/2020
"Aleksandar Sedlar 32,  D(C)",178,79,9(3),813,-,-,3,1,0.1,82.5,1.5,-,6.25,Mallorca,2019/2020
"Abdul Baba 29,  D(L),M(L)",180,72,2,109,-,-,1,-,0.5,62.9,0.5,-,6.24,Mallorca,2019/2020
"Josep Señé 32,  AM(CR)",186,79,1(5),146,-,-,-,-,0.2,92.9,0.2,-,6.19,Mallorca,2019/2020
"Yannis Salibur 33,  AM(CLR),FW",177,76,0(4),78,-,-,-,-,0.3,84.2,0.5,-,6.18,Mallorca,2019/2020
"Álex Alegría 31,  FW",190,82,0(6),103,-,-,-,-,-,65.6,1.7,-,6.11,Mallorca,2019/2020
"Pablo Chavarría 36,  AM(R),FW",182,74,1(12),201,-,-,1,-,0.4,60.7,1.5,-,6.1,Mallorca,2019/2020
"Miquel Parera 27,  Goalkeeper",182,77,1,90,-,-,-,-,-,72.7,-,-,6.04,Mallorca,2019/2020
"Luka Romero 19,  Forward",165,0,0(1),7,-,-,-,-,-,100,-,-,6.02,Mallorca,2019/2020
"Marc Pedraza 37,  Defender",184,81,2(1),131,-,-,-,-,-,80.6,-,-,5.99,Mallorca,2019/2020
"Abdón Prats 31,  FW",181,81,0(20),261,-,-,1,-,0.6,65.2,0.6,-,5.99,Mallorca,2019/2020
"Rafael Obrador 20,  Defender",0,0,0(1),3,-,-,-,-,-,100,-,-,5.96,Mallorca,2019/2020
"Aridai Cabrera 35,  Forward",172,64,0(2),35,-,-,-,-,0.5,77.8,-,-,5.96,Mallorca,2019/2020
"Ki Sung-Yueng 35,  DMC",189,75,0(1),8,-,-,-,-,-,33.3,-,-,5.82,Mallorca,2019/2020
"Fabri 36,  GK",184,79,2,91,-,-,1,-,-,70.4,-,-,5.47,Mallorca,2019/2020
"Sébastien Corchia 33,  D(R),M(R)",176,69,3,270,-,-,1,-,1,85.2,-,1,7.08,Espanyol,2019/2020
"Adri Embarba 31,  AM(CLR),FW",173,66,17(1),1381,2,4,4,-,2.2,68.4,0.6,2,6.96,Espanyol,2019/2020
"Oier Olazábal 34,  GK",190,86,2,180,-,-,-,-,-,77.1,-,-,6.93,Espanyol,2019/2020
"Raúl de Tomás 29,  FW",180,72,11(3),1074,4,-,5,-,2.5,78,1.9,-,6.89,Espanyol,2019/2020
"Leandro Cabrera 32,  D(CL)",190,80,17,1530,-,1,2,-,0.1,70.1,2.8,1,6.72,Espanyol,2019/2020
"Jonathan Calleri 30,  FW",181,79,20(7),1816,1,3,4,1,1.7,52.9,5,-,6.69,Espanyol,2019/2020
"Javi López 38,  D(R),DMC",180,76,16(1),1387,-,-,3,1,0.2,71,1.6,-,6.66,Espanyol,2019/2020
"Bernardo Espinosa 34,  D(C)",192,85,26,2261,3,-,5,1,0.8,74.2,4.5,1,6.63,Espanyol,2019/2020
"David López 34,  D(C),DMC",183,81,29(3),2462,4,2,3,1,0.5,80,2.5,-,6.59,Espanyol,2019/2020
"Dídac Vilá 34,  D(L),M(L)",185,74,28(2),2494,-,-,9,-,0.5,69.2,2.1,-,6.57,Espanyol,2019/2020
"Marc Roca 27,  D(C),DMC",184,77,35,3019,2,1,8,-,0.9,81.1,1,-,6.57,Espanyol,2019/2020
"Diego López 42,  GK",196,89,36,3233,-,-,3,1,-,54.2,0.2,-,6.54,Espanyol,2019/2020
"Víctor Sánchez 36,  D(LR),M(CL)",174,72,21(5),1692,-,1,9,1,0.4,80.6,1.5,-,6.49,Espanyol,2019/2020
"Sergi Darder 30,  M(CLR)",180,71,29(7),2659,2,1,5,-,1.4,76.1,0.8,-,6.46,Espanyol,2019/2020
"Pipa 26,  D(R),M(LR)",176,72,5(2),473,-,-,2,-,0.1,73,1.1,-,6.45,Espanyol,2019/2020
"Nico Melamed 22,  AM(CL)",173,0,2(4),181,-,-,1,-,0.7,79.1,0.2,-,6.43,Espanyol,2019/2020
"Esteban Granero 36,  M(CLR)",180,78,5(6),472,1,-,5,-,0.6,77.3,0.8,-,6.37,Espanyol,2019/2020
"Wu Lei 32,  AM(CLR),FW",174,66,21(12),1725,4,-,3,-,1.4,69.4,1,-,6.36,Espanyol,2019/2020
"Matías Vargas 26,  AM(CLR),FW",168,66,10(11),1020,-,3,1,-,1,69,0.1,-,6.35,Espanyol,2019/2020
"Naldo 35,  D(C)",185,72,15(3),1333,-,1,6,1,0.5,83.3,1.7,-,6.33,Espanyol,2019/2020
"Adrià Pedrosa 25,  D(L),M(L)",176,69,11(9),1082,1,-,3,-,0.6,77.1,0.5,-,6.32,Espanyol,2019/2020
"Facundo Ferreyra 33,  FW",183,79,5(11),566,1,-,2,-,0.4,60.7,1.5,-,6.25,Espanyol,2019/2020
"Víctor Gómez 23,  D(R),M(R)",166,69,14(4),1269,-,-,2,-,0.3,70.7,0.8,-,6.23,Espanyol,2019/2020
"Óscar Melendo 26,  AM(CLR),FW",167,63,12(12),1112,-,-,-,-,0.1,83.7,0.3,-,6.17,Espanyol,2019/2020
"Ander Iturraspe 35,  M(C)",187,80,3(5),240,-,-,1,-,-,73,1.1,-,6.13,Espanyol,2019/2020
"Fernando Calero 28,  D(C),DMC",183,71,12(3),1044,-,-,4,1,-,85.7,0.9,-,6.1,Espanyol,2019/2020
"Pablo Piatti 34,  M(CLR)",163,63,0(3),54,-,-,-,-,1,85.7,0.3,-,6.09,Espanyol,2019/2020
"Víctor Campuzano 26,  FW",174,72,9(11),868,-,-,2,-,0.8,66,0.8,-,6.09,Espanyol,2019/2020
"Pol Lozano 24,  M(C)",177,62,2(3),171,-,-,-,1,-,89.3,0.2,-,6.03,Espanyol,2019/2020
"Lluís López 27,  D(C)",182,79,3(1),299,-,-,1,-,0.5,88.7,1.5,-,6.03,Espanyol,2019/2020
"Andrés Prieto 30,  GK",194,91,1,1,-,-,1,-,-,-,-,-,6,Espanyol,2019/2020
"Kévin Soni 25,  Midfielder",183,76,0(1),3,-,-,-,-,-,50,-,-,5.9,Espanyol,2019/2020
